,ver_claim_ids,used_words_and_synonyms
16811,vclaim-pol-16811,"['says', 'nancy', 'pelosi', 'said', ',', '``', 'dangerous', 'let', 'voters', 'decide', 'trump', '’', 'fate', '.', ""''""]"
16812,vclaim-pol-16812,"['says', 'maxine', 'waters', ',', 'nancy', 'pelosi', 'bernie', 'sanders', 'passed', 'six', 'bills', 'combined', '67', 'years', '.']"
16813,vclaim-pol-16813,"['says', 'president', 'donald', 'trump', '``', 'fired', 'lt.', 'col.', 'vindman', 'testified', 'agaisnt', '(', 'sic', ')', 'corroborated', 'whistleblowers', '(', 'sic', ')', 'testimony', '.', ""''""]"
16814,vclaim-pol-16814,"['``', '160', 'million', 'people', 'like', 'private', 'insurance', '.', ""''""]"
16815,vclaim-pol-16815,"['``', 'america', ',', 'father', 'holding', 'two', 'jobs', 'paying', 'taxes', 'richest', '400', 'families', 'america', '.', ""''""]"
16816,vclaim-pol-16816,"['says', '``', 'president', 'obama', 'fired', 'every', 'bush', 'appointed', 'ambassador', 'upon', 'election', '.', ""''""]"
16817,vclaim-pol-16817,"['``', 'since', 'president', '(', 'donald', 'trump', '’', ')', 'election', ',', '36,000', 'jobs', 'created', 'wi', '.', ""''""]"
16818,vclaim-pol-16818,"['previous', 'clemency', 'boards', 'granted', 'restoration', 'civil', 'rights', 'thousands', 'floridians', ',', '``', 'far', 'year', ',', 'clemency', 'board', ',', 'four', '(', 'felons', ')', 'gotten', 'rights', 'back', '.', ""''""]"
16819,vclaim-pol-16819,"['``', 'president', 'confess', 'writing', ',', 'court', 'illegally', 'diverting', 'charitable', 'contributions', 'supposed', 'go', 'veterans', '.', ""''""]"
16820,vclaim-pol-16820,"['says', 'chris', 'wallace', 'tweeted', 'donald', 'trump', ',', '``', '’', 'fraud', '.', 'charlatan', '.', 'thug', '.', 'loser', '.', 'trust', 'fund', 'baby', '.', ""''""]"
16821,vclaim-pol-16821,"['says', 'photo', 'shows', 'cnn', 'chyrons', 'read', ',', '``', 'democrats', 'ask', ',', '‘', 'even', 'second', 'amendment', '?', ""'"", ""''"", ""''"", 'cnn', 'exclusive', ':', 'china', 'cracks', 'pro', 'democracy', 'demonstrators', '.', ""''""]"
16822,vclaim-pol-16822,"['says', 'nike', 'pays', 'factory', 'workers', ',', '80', '%', 'women', ',', '``', '20', 'cents', 'hour', ""''"", 'work', '``', '70', '80', 'hours', 'week', '.', ""''""]"
16823,vclaim-pol-16823,"['image', 'shows', 'rep.', 'elise', 'stefanik', 'flipping', 'camera', 'impeachment', 'proceedings']"
16824,vclaim-pol-16824,"['``', 'ukrainian', 'government', 'indicted', 'burisma', 'gas', 'company', '&', 'named', 'hunter', 'biden', 'accepting', 'millions', 'dollars', 'slush', 'fund', '.', ""''""]"
16825,vclaim-pol-16825,"['president', 'trump', '``', '’', 'built', 'new', '(', 'border', ')', 'wall', ""''"", 'time', 'office', '.']"
16826,vclaim-pol-16826,"['says', 'study', 'projected', 'pension', 'buyout', 'program', 'expanded', 'would', 'save', '``', 'billions', 'billions', ',', 'potentially', '$', '25', 'billion', '.', ""''""]"
16827,vclaim-pol-16827,"['says', 'president', 'obama', 'used', 'government', 'funds', 'pay', 'personal', 'vacations', 'next', '20', 'years', 'trump', 'sent', 'bill', '.']"
16828,vclaim-pol-16828,"['``', 'missouri', ',', 'general', ',', 'crime', ',', 'percentage-wise', ',', 'rest', 'country', '.', ',', 'seeing', 'overall', 'crime', 'throughout', 'country', 'going', 'missouri', '.', ""''""]"
16829,vclaim-pol-16829,"['``', 'member', 'congress', 'voted', 'inquiries', '--', 'clinton', 'inquiry', 'trump', 'inquiry', '.', ""''""]"
16830,vclaim-pol-16830,"['says', 'mall', 'santa', 'beat', 'child', 'molester', '.']"
16831,vclaim-pol-16831,"['says', 'abc', '7', 'reported', 'santa', 'clarita', 'high', 'school', 'shooting', '``', '3', 'weeks', 'advance', '.', ""''""]"
16832,vclaim-pol-16832,"['says', 'u.s.', 'constitution', '``', '’', 'say', 'anything', '(', 'redistricting', ')', 'fair', '.', '…', '’', 'set', 'partisan', '.', ""''""]"
16833,vclaim-pol-16833,"['``', 'fact', 'right', 'vast', 'majority', 'democrats', 'support', 'medicare', '.', ""''""]"
16834,vclaim-pol-16834,"['``', 'first', 'decline', 'overdose', 'deaths', 'due', 'drugs', '30', 'years', '-', 'since', '1990', '.', ""''""]"
16835,vclaim-pol-16835,"['says', '1,000', 'people', 'failed', 'gun', 'background', 'checks', 'wisconsin', '2018', ',', '``', 'almost', 'none', 'prosecuted', 'trying', 'background', 'check', 'illegally', 'buy', 'weapon', '.', ""''""]"
16836,vclaim-pol-16836,"['``', 'texas', ',', 'latinas', 'make', 'less', '$', '0.45', 'every', 'dollar', 'man', 'makes', '.', 'makes', 'us', '49th', 'nation', '.', ""''""]"
16837,vclaim-pol-16837,"['says', 'cnn', 'called', 'abu', 'bakr', 'al-baghdadi', '``', 'unarmed', 'father', 'three', '.', ""''""]"
16838,vclaim-pol-16838,"['``', 'antifa', 'fascist', 'fangirl', 'tulsi', 'gabbard', 'posing', 'evan', 'duke', ',', 'leader', 'portland', 'antifa', 'occupy', 'ice', '.', ""''""]"
16839,vclaim-pol-16839,"['says', 'barbara', 'walters', 'said', 'jane', 'fonda', '``', 'betrayed', 'idea', 'country', ',', 'specific', 'men', 'served', 'sacrificed', 'vietnam', 'war', '.', ""''""]"
16840,vclaim-pol-16840,"['says', 'drinking', 'cream', 'tartar', 'mixed', 'orange', 'juice', 'daily', 'help', 'people', 'quit', 'smoking', '``', 'flushes', 'nicotine', ""''"", 'body', '.']"
16841,vclaim-pol-16841,"['says', 'giving', 'motrin', 'robitussin', 'together', 'cause', 'heart', 'attacks', 'children', '.']"
16842,vclaim-pol-16842,"['``', 'entered', 'one', 'poorest', 'men', 'congress', ',', 'left', 'one', 'poorest', 'men', 'government', ',', 'congress', 'vice', 'president', '.', ""''""]"
16843,vclaim-pol-16843,"['``', 'learned', ',', 'intel', 'inspector', 'general', '(', 'ig', ')', 'changed', 'rule', 'complaint', 'known', 'order', 'allow', 'hearsay', 'complaints', ',', 'ig', 'dishonestly', 'backdated', 'rule', 'change', 'damage', 'could', 'done', 'president', 'trump', '.', ""''""]"
16844,vclaim-pol-16844,"['says', 'house', 'democrats', '’', 'impeachment', 'inquiry', 'president', 'donald', 'trump', '``', '’', 'feature', 'opposition', 'party', ',', '’', 'feature', 'cross-examination', '.', ""''""]"
16845,vclaim-pol-16845,"['``', 'starting', 'january', '1', ',', '2020', ',', 'california', 'tax', 'legal', 'citizens', '’', 'health', 'insurance', '.', '?', 'state', 'needs', 'come', '$', '98,000,000', 'pay', 'free', 'health', 'insurance', 'illegal', 'aliens', '.', ""''""]"
16846,vclaim-pol-16846,"['``', '90,000', 'californians', 'unsheltered', 'homeless', '.', ""''""]"
16847,vclaim-pol-16847,"['says', ""''"", 'cutting', 'illegal', 'immigration', 'half', '.', ""''""]"
16848,vclaim-pol-16848,"['``', 'wages', 'rise', '—', 'fact', 'top', 'small-business', 'wage', 'growth', 'state', 'nation', '.', ""''""]"
16849,vclaim-pol-16849,"['``', 'decision', 'unfortunate', 'example', 'us', 'montpelier', 'need', 'work', 'together', 'make', 'vermont', 'affordable', 'place', 'business', 'make', 'sure', 'policies', 'help', 'businesses', 'thrive', 'rather', 'creating', 'unique', 'burdens', 'barriers', 'growth', 'make', 'us', 'less', 'competitive', 'states', '.', ""''""]"
16850,vclaim-pol-16850,"['says', 'president', 'donald', 'trump', 'announce', 'scientist', '``', 'finally', 'found', 'vaccine', 'cure', 'corona', 'virus', '.', ""''""]"
16851,vclaim-pol-16851,"['“', '’', 'got', 'give', 'american', 'public', 'rough', 'estimate', 'long', 'think', 'going', 'take', ',', 'based', 'mostly', 'south', 'korean', 'model', ',', 'seems', 'trajectory', ',', 'thankfully', ',', 'italian', 'model', '.', '”']"
16852,vclaim-pol-16852,"['says', 'italian', 'prime', 'minister', 'giuseppe', 'conte', 'said', ',', '“', 'lost', 'control', ',', 'killed', 'epidemic', 'physically', 'mentally', '.', '’', 'understand', ',', 'solutions', 'exhausted', 'ground', '.', 'hope', 'remains', 'sky', ',', 'god', 'rescue', 'people', '.', '”']"
16853,vclaim-pol-16853,"['says', 'ron', 'johnson', 'said', 'americans', 'go', 'back', 'work', ',', '``', 'death', 'unavoidable', 'part', 'life', '.', ""''""]"
16854,vclaim-pol-16854,"['says', 'north', 'carolina', '``', 'hospital', 'beds', 'typically', '85', '%', 'full', 'across', 'state', '.', '”']"
16855,vclaim-pol-16855,"['“', 'even', 'fairfax', 'county', '’', 'pay', 'kind', '(', 'school', 'administration', ')', 'salaries', 'richmond', 'paying', 'right', '.', '”']"
16856,vclaim-pol-16856,"['“', 'mask', 'keep', 'someone', 'else', 'safe', 'mask', 'keep', 'safe', '.', '”']"
16857,vclaim-pol-16857,"['says', 'italy', 'arrested', 'doctor', '“', 'intentionally', 'killing', '3,000', 'coronavirus', 'patients', '.', '”']"
16858,vclaim-pol-16858,"['“', 'queen', 'elizabeth', 'tests', 'positive', 'covid-19', '.', '”']"
16859,vclaim-pol-16859,"['says', 'governors', 'michigan', ',', 'new', 'york', 'nevada', '“', 'issued', 'orders', 'banning', 'prescription', 'hydroxychloroquine', 'patients', 'covid-19', '.', '”']"
16860,vclaim-pol-16860,"['says', 'covid-19', 'remains', 'air', 'eight', 'hours', 'everyone', 'required', 'wear', 'masks', '“', 'everywhere', '.', '”']"
16861,vclaim-pol-16861,"['“', 'february', '7', ',', 'warned', 'limited', 'stock', 'ppe', '.', 'day', ',', 'trump', 'administration', 'announced', 'sending', '18', 'tons', 'masks', ',', 'gowns', 'respirators', 'china', '.', '”']"
16862,vclaim-pol-16862,"['“', '’', 'furloughing', 'nurses', 'hospitals', 'western', 'new', 'york', 'state', '.', '”']"
16863,vclaim-pol-16863,"['“', 'child', 'gets', 'virus', 'going', 'hospital', 'alone', 'van', 'people', '’', 'know', '...', 'people', '’', 'know…', 'home', 'without', 'time', 'need', '.', '”']"
16864,vclaim-pol-16864,"['“', 'joe', 'exotic', 'tests', 'positive', 'coronavirus', 'prison', '.', '’', 'confirmed', '.', '”']"
16865,vclaim-pol-16865,"['says', 'coronavirus', ',', '“', 'death', 'rate', 'texas', ',', 'per', 'capita', '29', 'million', 'people', ',', ""'re"", 'one', 'lowest', 'country', '.', ""''""]"
16866,vclaim-pol-16866,"['says', 'rival', 'jill', 'karofsky', 'wants', '``', 'disarm', 'law', 'abiding', 'citizens', '.', ""''""]"
16867,vclaim-pol-16867,"['“', 'lady', 'applied', 'sanitizer', 'hands/forearms', '&', 'went', 'kitchen', 'cook', '.', 'moment', 'turned', 'gas', 'stove', ',', 'hands', 'caught', 'fire', 'due', 'alcohol', 'contained', 'sanitizer', '.', '”']"
16868,vclaim-pol-16868,"['says', '“', '5g', 'law', 'passed', 'everyone', 'distracted', '”', 'coronavirus', 'pandemic', 'lists', '20', 'symptoms', 'associated', '5g', 'exposure', '.']"
16869,vclaim-pol-16869,"['pictures', 'reports', '“', 'empty', 'hospitals', '”', 'prove', 'covid-19', 'spread', '“', 'fake', 'crisis', 'real', 'government', 'planned', 'agendas', '.', '”']"
16870,vclaim-pol-16870,"['says', 'otherwise', 'healthy', 'people', '“', 'experiencing', 'mild', 'moderate', 'respiratory', 'symptoms', 'without', 'covid-19', 'diagnosis', '…', 'high', 'temperatures', 'kill', 'virus', ',', 'let', 'fever', 'run', 'high', ',', '”', '103', '104', 'degrees', '.']"
16871,vclaim-pol-16871,"['says', 'nancy', 'pelosi', '’', '“', 'daughter', 'board', 'kennedy', 'center', '’', 'important', 'send', 'money', '.', '”']"
16872,vclaim-pol-16872,"['“', 'chicago', ',', 'covid-19', 'actually', 'lowered', 'death', 'rate', '.', '”']"
16873,vclaim-pol-16873,"['says', 'u.s.', 'developing', '“', 'antivirus', '”', 'includes', 'chip', 'track', 'movement', '.']"
16874,vclaim-pol-16874,"['“', 'slow', 'testing', ',', 'quick', 'travel', 'ban', '.', ""'s"", 'much', 'critical', 'saving', 'lives', '.', '”']"
16875,vclaim-pol-16875,"['“', 'effort', '”', 'get', 'american', 'experts', 'china', 'announced', 'coronavirus', ',', '“', 'one', 'person', 'in-country', '(', 'trump', ')', 'pulled', 'country', '.', '”']"
16876,vclaim-pol-16876,"['says', 'deputy', 'comptroller', 'aycha', 'sawa', '``', 'blocked', 'audit', ""''"", 'milwaukee', 'lead', 'program', 'three', 'years', '``', 'put', 'children', 'danger', ""''"", 'spurred', 'criminal', 'investigation', '.']"
16877,vclaim-pol-16877,"['says', 'nba', 'asking', 'donald', 'trump', '“', 'resign', '’', 'never', 'play', '.', '”']"
16878,vclaim-pol-16878,"['“', ',', '’', 'tests', 'airlines', '—', 'strong', 'tests', '—', 'getting', ',', 'getting', '.', '’', 'tests', 'trains', '—', 'getting', ',', 'getting', '.', '”']"
16879,vclaim-pol-16879,"['says', 'fired', 'inspector', 'general', 'michael', 'atkinson', 'brought', '“', 'terrible', ',', 'inaccurate', 'whistleblower', 'report', '”', 'congress', '.']"
16880,vclaim-pol-16880,"['“', 'unemployment', 'pays', '$', '24/hour', ',', 'even', 'wages', 'lower', '.', '’', '‘', 'essential', '’', 'people', 'forced', 'still', 'work', 'get', '$', '24', ',', '?', '”']"
16881,vclaim-pol-16881,"['government', 'closing', 'businesses', 'stop', 'spread', 'coronavirus', 'even', 'though', '``', 'numbers', 'nothing', 'compared', 'h1n1', 'ebola', '.', 'everyone', 'needs', 'realize', 'government', 'something', '...', '”']"
16882,vclaim-pol-16882,"['says', 'joe', 'biden', 'stuck', 'gun', 'elderly', 'woman', '’', 'mouth', 'wisconsin', 'rally']"
16883,vclaim-pol-16883,"['says', 'nostradamus', 'predicted', 'coronavirus', '1551', 'passage', 'plague', 'spreading', 'east', '.']"
16884,vclaim-pol-16884,"['“', 'rivers', 'oklahoma', 'full', 'catfish', 'carrying', 'virus', '.', '”']"
16885,vclaim-pol-16885,"['says', 'ballot', 'emailed', 'wisconsin', 'voters', 'even', 'day', 'election', '.']"
16886,vclaim-pol-16886,"['says', 'celebrities', 'calling', '``', ""'total"", 'hollywood', 'strike', ""'"", 'trump', 'resigns', '.', ""''""]"
16887,vclaim-pol-16887,"['“', 'chinese', 'communist', 'party', 'using', 'zoom', 'way', 'spy', 'citizens', '.', '”']"
16888,vclaim-pol-16888,"['“', 'pelosi', 'tried', 'block', 'voter', 'id/absentee', 'ballot', 'protections', '.', '”']"
16889,vclaim-pol-16889,"['says', 'goodwill', 'used', 'pandemic', '“', 'fire', 'employees', 'instead', 'laying', '.', '”']"
16890,vclaim-pol-16890,"['photo', 'shows', 'crowded', 'new', 'york', 'city', 'subway', 'train', 'stay-at-home', 'order', '.']"
16891,vclaim-pol-16891,"['says', 'queen', 'elizabeth', 'said', 'philippine', 'president', 'rodrigo', 'duterte', '“', 'kind', 'leader', 'knows', 'way', '....', 'filipinos', 'lucky', '.', '”']"
16892,vclaim-pol-16892,"['says', 'video', 'shows', '“', 'chinese', 'destroying', '5g', 'poles', 'aware', 'thing', 'triggering', 'corona', 'symptoms', '.', '”']"
16893,vclaim-pol-16893,"['“', 'soon', 'endorsed', '(', 'supreme', 'court', 'justice', 'daniel', 'kelly', ')', ',', 'wisconsin', 'democrats', 'said', ',', 'let', '’', 'move', 'election', 'two', 'months', 'later', '.', '”']"
16894,vclaim-pol-16894,"['obama', 'administration', 'left', 'trump', '“', 'stockpile', 'cupboard', 'bare', '.', '”']"
16895,vclaim-pol-16895,"['“', 'north', 'carolina', '&', 'virginia', 'state', 'line', 'closed', '.', 'nothing', '.', ""''""]"
16896,vclaim-pol-16896,"['“', 'non-essential', 'people', 'get', 'file', 'unemployment', 'make', 'two', 'three', 'times', 'normal', ',', '”', 'essential', 'workers', 'still', 'job', 'get', 'pay', 'raise', '.']"
16897,vclaim-pol-16897,"['says', 'poem', 'people', 'staying', 'home', 'written', 'kathleen', '’', 'mara', '1869', '.']"
16898,vclaim-pol-16898,"['says', 'coronavirus', 'threat', ',', '“', 'single', 'suggestion', 'anyone', ',', 'doctor', ',', 'scientist', ',', 'political', 'figure', ',', 'needed', 'cancel', 'mardi', 'gras', '.', '”']"
16899,vclaim-pol-16899,"['“', '59', 'people', 'die', 'pastor', 'gives', 'dettol', 'drink', 'church', 'prevent', 'coronavirus', '.', '”']"
16900,vclaim-pol-16900,"['“', '’', 'let', 'somebody', 'claim', 'kids', 'income', 'tax', 'purposes', ',', 'receive', 'stimulus', 'check', '.', 'person', 'claimed', 'kids', 'gon', 'na', 'get', '.', '”']"
16901,vclaim-pol-16901,"['voting', 'mail', ',', '“', 'get', 'thousands', 'thousands', 'people', 'sitting', 'somebody', ""'s"", 'living', 'room', ',', 'signing', 'ballots', 'place', '.', '”']"
16902,vclaim-pol-16902,"['wisconsin', '“', 'run', 'democrats', 'right', ',', '”', 'address', 'election', 'social', 'distancing', 'concerns', '.']"
16903,vclaim-pol-16903,"['“', 'conservative', 'supreme', 'court', 'justices', 'vote', 'remotely', 'deny', 'wisconsin', 'voters', 'right', 'vote', 'remotely', '.', '”']"
16904,vclaim-pol-16904,"['says', 'cutting', 'sugar', 'drinking', 'hot', 'lemon', 'water', 'cure', 'cancer', '.']"
16905,vclaim-pol-16905,"['says', 'pandemic', 'occurs', 'exactly', 'every', '100', 'years', '.']"
16906,vclaim-pol-16906,"['“', 'italy', ',', 'thrown', 'money', 'streets', '.', 'clear', 'message', 'whole', 'world', 'money', 'enough', 'health', 'danger', '.', '”']"
16907,vclaim-pol-16907,"['says', 'donald', 'trump', '``', 'financial', 'stake', 'french', 'company', 'makes', 'brand-name', 'version', 'hydroxychloroquine', '.', '”']"
16908,vclaim-pol-16908,"['“', 'cdc', 'issued', 'first', 'warning', 'jan', '8.', 'trump', 'held', 'campaign', 'rallies', 'jan', '9', ',', 'jan', '14', ',', 'jan', '28', ',', 'jan', '30', ',', 'feb', '10', ',', 'feb', '19', ',', 'feb', '20', ',', 'feb', '21', ',', '&', 'feb', '28.', 'golfed', 'jan', '18', ',', 'jan', '19', ',', 'feb', '1', ',', 'feb', '15', ',', 'mar', '7', ',', 'mar', '8.', 'first', 'time', 'admitted', 'coronavirus', 'might', 'problem', 'mar', '13', '.', '”']"
16909,vclaim-pol-16909,"['“', 'covid-19', 'news', 'going', ',', 'u.s.', 'government', 'sneakily', 'trying', 'remove', 'end-to-end', 'encryption', '”', 'means', '“', 'government', 'able', 'see', 'messages', 'listen', 'calls', '.', '”']"
16910,vclaim-pol-16910,"['says', '“', 'bill', 'gates', 'globalists', ',', 'collaboration', 'pharmaceutical', 'companies', ',', 'reportedly', 'working', 'push', 'tracking', 'bracelets', '‘', 'invisible', 'tattoos', '’', 'monitor', 'americans', 'impending', 'lockdown', '.', '”']"
16911,vclaim-pol-16911,"['says', 'powder', 'developed', ',', 'mixed', 'water', ',', '“', 'used', 'germany', 'mist', '.', 'health', 'care', 'workers', 'go', 'misting', 'tent', 'going', 'hospital', 'kills', 'coronavirus', 'completely', 'dead', 'right', ',', 'time', 'next', '14', 'days', 'virus', 'touches', 'anything', '’', 'sprayed', ',', 'killed', '.', '”']"
16912,vclaim-pol-16912,"['says', 'rudy', 'giuliani', '``', 'bought', '$', '2m', 'shares', 'novartis', ',', 'primary', 'supplier', 'hydroxychloroquine', ""''"", 'early', 'february', '.']"
16913,vclaim-pol-16913,"['says', 'california', 'surfer', '“', 'alone', ',', 'ocean', ',', '”', 'arrested', 'violating', 'state', '’', 'stay-at-home', 'order', '.']"
16914,vclaim-pol-16914,"['people', 'handing', 'masks', '“', 'doused', 'chemicals', 'knocks', 'cold', '”', 'rob', '.']"
16915,vclaim-pol-16915,"['says', 'fluid', 'milk', 'production', 'limitations', 'mean', 'grocery', 'stores', 'short', 'milk', 'even', 'farmers', 'dumping']"
16916,vclaim-pol-16916,"['says', 'robin', 'vos', 'wore', 'protective', 'gear', '“', 'election', 'workers', 'forced', 'work', '…', '.', '”']"
16917,vclaim-pol-16917,"['``', 'particular', 'pandemic', 'one', '’', 'think', 'nationwide', ',', '’', 'single', 'fatality', '25', '.', ""''""]"
16918,vclaim-pol-16918,"['“', 'estimated', '12', '%', 'workers', 'businesses', 'likely', 'stay', 'open', 'crisis', 'receiving', 'paid', 'sick', 'leave', 'benefits', 'result', 'second', 'coronavirus', 'relief', 'package', '.', ""''""]"
16919,vclaim-pol-16919,"['“', 'church', 'services', '’', 'resume', '’', 'vaccinated', ',', 'says', 'bill', 'gates', '.', '”']"
16920,vclaim-pol-16920,"['says', 'covid-19', 'dr.', 'anthony', 'fauci', '``', 'telling', 'people', 'february', '29th', 'nothing', 'worry', 'posed', 'threat', 'us', 'public', 'large', '.', ""''""]"
16921,vclaim-pol-16921,"['``', 'decision', 'president', ',', ""''"", 'governors', ',', '``', 'open', 'states', '.', ""''""]"
16922,vclaim-pol-16922,"['says', 'ceos', 'got', 'advance', 'notice', 'covid', ',', 'resigned', 'dump', 'stock', '.']"
16923,vclaim-pol-16923,"['“', 'little', 'boy', 'died', 'covid-19', 'three', 'different', 'countries', '.', 'still', '’', 'believe', 'media', '#', 'fakenews', '?', '”']"
16924,vclaim-pol-16924,"['“', 'mass', 'vaccination', 'covid-19', 'senegal', 'started', 'yesterday', '(', '4/8', ')', 'first', '7', 'children', 'received', 'died', 'spot', '.', '”']"
16925,vclaim-pol-16925,"['says', 'video', 'body', 'bags', 'dumped', 'ditch', 'shows', '“', 'situation', 'italy', '”', 'due', 'coronavirus', '.']"
16926,vclaim-pol-16926,"['says', 'photo', 'shows', 'south', 'carolina', 'stay-at-home', 'orders', 'announced', '.']"
16927,vclaim-pol-16927,"['``', '45', 'nations', 'already', 'moved', '”', 'enforce', 'travel', 'restrictions', 'china', '“', 'president', 'moved', '.', '”']"
16928,vclaim-pol-16928,"['suggests', 'trump', 'urged', 'sick', 'people', 'get', 'vote', 'covid-19', 'pandemic']"
16929,vclaim-pol-16929,"['say', 'televangelist', 'pat', 'robertson', 'said', 'young', 'people', '“', 'kinds', 'unnatural', 'things', 'sex', 'organs', '.', 'people', ',', 'transfer', 'kinds', 'chemicals', 'ladies', '’', 'private', 'parts', '’', 'think', '(', 'corona', ')', 'virus', 'came', '.', '”']"
16930,vclaim-pol-16930,"['“', '‘', 'private', '’', 'messages', 'sent', 'individual', 'people', 'zoom', 'meeting', 'show', 'end-of-meeting', 'transcript', 'along', 'public', 'messages', '.', '”']"
16931,vclaim-pol-16931,"['“', 'everyone', 'dying', 'coronavirus', '.', '”']"
16932,vclaim-pol-16932,"['says', 'president', '“', 'total', '”', 'authority', 're-open', 'states', 'amid', 'covid-19', 'pandemic', '.']"
16933,vclaim-pol-16933,"['“', 'michigan', 'governor', 'gretchen', 'whitmer', 'bans', 'buying', 'us', 'flags', 'lockdown', '.', '”']"
16934,vclaim-pol-16934,"['says', '’', '800', 'number', 'call', 'track', 'status', 'stimulus', 'check', '.']"
16935,vclaim-pol-16935,"['says', 'asian', ',', 'hong', 'kong', ',', 'swine', 'bird', 'flus', '“', 'killed', 'people', 'coronavirus', '.', '”']"
16936,vclaim-pol-16936,"['covid-19', ',', '“', 'iowa', 'one', 'lowest', 'unemployment', 'rates', 'country', ',', 'many', 'employers', 'scrambling', 'find', 'qualified', 'employees', 'fill', 'job', 'openings', '.', '”']"
16937,vclaim-pol-16937,"['gov', '.', 'andrew', 'cuomo', '“', 'simply', 'saying', 'share', '20', 'percent', 'excess', ',', 'non-used', 'ventilators', ',', 'help', 'people', 'parts', 'state', 'voluntary', 'basis', ',', 'would', 'great', '.', 'course', ',', 'reaction', ',', 'positive', '.', ""''""]"
16938,vclaim-pol-16938,"['``', 'president', 'looks', 'like', 'ahead', 'curve', '–', 'know', ',', 'talks', 'time', '–', 'shutting', 'travel', 'china', '.', ""''""]"
16939,vclaim-pol-16939,"['says', 'video', 'shows', '“', 'gay', 'party', 'italy', 'weeks', 'covid-19', '.', '”']"
16940,vclaim-pol-16940,"['``', 'postal', 'service', 'losing', 'money', 'amazon', '.', '’', 'losing', 'money', '2006', ',', 'republican-led', 'congress', 'passed', 'law', 'forcing', 'prepay', 'pensions', '75', 'years', ',', 'corporation', '...', 'without', 'law', ',', 'postal', 'service', 'would', 'turning', 'profit', '.', '”']"
16941,vclaim-pol-16941,"['”', 'line', 'countries', 'done', '(', 'covid-19', ')', 'testing', 'per-capita', 'basis', ',', '’', 'bottom', 'list', '.', '”']"
16942,vclaim-pol-16942,"['says', 'michigan', 'covid-19', 'order', 'bans', 'gardening', 'sale', 'vegetable', 'seeds', 'fruit', '.']"
16943,vclaim-pol-16943,"['says', 'dr.', 'anthony', 'fauci', '“', 'stands', 'lose', '100', 'million', 'dollars', 'bill', 'gates', '‘', 'vaccine', '’', 'coronavirus', '.', 'invested', 'vaccine', '.', '”']"
16944,vclaim-pol-16944,"['images', 'show', 'covid-19', 'victims', 'buried', 'mass', 'graves', 'new', 'york', 'city', '.']"
16945,vclaim-pol-16945,"['``', 'covid-19', ',', 'covid-1', ',', 'folks', '.', 'would', 'think', 'people', 'charged', 'world', 'health', 'organization', 'facts', 'figures', 'would', 'top', '.', ""''""]"
16946,vclaim-pol-16946,"['“', 'illinois', 'lags', 'way', 'behind', 'neighbors', 'certainly', '’', 'bottom', 'tier', 'states', 'testing', '.', ""''""]"
16947,vclaim-pol-16947,"['says', 'bill', 'murray', 'said', '“', 'social', 'media', 'training', 'us', 'compare', 'lives', '...', 'wonder', 'everyone', 'depressed', '.', '”']"
16948,vclaim-pol-16948,"['photo', 'shows', 'two', 'italian', 'nurses', 'hospital', 'days', 'got', 'covid-19', 'died', '.']"
16949,vclaim-pol-16949,"['says', '44', 'senators', '“', 'voted', 'send', 'stimulus', 'checks', '.', '”']"
16950,vclaim-pol-16950,"['“', 'corona', 'bad', ',', 'guy', 'died', 'twice', '!', '”']"
16951,vclaim-pol-16951,"['$', '1,200', 'coronavirus', 'relief', 'checks', 'year', '“', 'advance', 'next', 'tax', 'return', '.', '…', 'next', 'year', ',', ""'re"", 'automatically', 'going', 'owe', '$', '1,200', 'come', 'tax', 'season', '.', '”']"
16952,vclaim-pol-16952,"['republicans', '“', 'shown', 'willing', 'cut', 'millions', 'health', 'insurance', 'eliminate', 'preexisting', 'condition', 'protections', 'millions', ',', 'even', 'middle', 'public', 'health', 'crisis', '.', ""''""]"
16953,vclaim-pol-16953,"['says', 'house', 'speaker', 'nancy', 'pelosi', 'deleted', 'video', 'telling', 'people', 'go', 'chinatown', '.']"
16954,vclaim-pol-16954,"['ask', 'amazon', '’', 'alexa', 'origin', 'coronavirus', 'pandemic', ',', 'says', '“', 'government', 'planned', '”', '.']"
16955,vclaim-pol-16955,"['says', 'vegas', 'hotels', 'trump', '’', 'donated', 'food', ',', 'rooms', 'covid', 'response', '.']"
16956,vclaim-pol-16956,"['“', 'africans', 'living', 'china', 'forced', 'sleep', 'outside', 'cold', '”', '“', 'chinese', 'nationals', 'blame', 'rising', 'number', 'new', 'coronavirus', 'cases', 'country', '.', '”']"
16957,vclaim-pol-16957,"['“', 'matter', 'days', ',', 'cases', 'moment', 'may', 'even', 'passed', ',', '’', 'reached', 'peak', 'rate', 'infections', '.', '”']"
16958,vclaim-pol-16958,"['says', '3.5', 'million', 'u.s.', 'citizens', 'lost', 'employer-tied', 'health', 'insurance', 'march', ',', 'zero', 'lost', 'coverage', '20', 'large', 'nations', 'combined', '.']"
16959,vclaim-pol-16959,"['joe', 'biden', '``', 'already', 'progressive', 'platform', 'major', 'party', 'nominee', 'history', '.', ""''""]"
16960,vclaim-pol-16960,"['says', 'madison', 'milwaukee', 'county', 'carry', 'sanctuary', 'status', 'illegal', 'immigrants', 'released', 'undocumented', 'immigrants', 'committed', 'multiple', 'crimes', 'including', 'sexual', 'assault', 'child']"
