,ver_claim_ids,used_words_and_synonyms
13828,vclaim-pol-13828,18
13829,vclaim-pol-13829,12
13830,vclaim-pol-13830,52
13831,vclaim-pol-13831,42
13832,vclaim-pol-13832,16
13833,vclaim-pol-13833,24
13834,vclaim-pol-13834,65
13835,vclaim-pol-13835,23
13836,vclaim-pol-13836,21
13837,vclaim-pol-13837,14
13838,vclaim-pol-13838,29
13839,vclaim-pol-13839,21
13840,vclaim-pol-13840,13
13841,vclaim-pol-13841,33
13842,vclaim-pol-13842,10
13843,vclaim-pol-13843,23
13844,vclaim-pol-13844,25
13845,vclaim-pol-13845,30
13846,vclaim-pol-13846,19
13847,vclaim-pol-13847,12
13848,vclaim-pol-13848,26
13849,vclaim-pol-13849,20
13850,vclaim-pol-13850,18
13851,vclaim-pol-13851,30
13852,vclaim-pol-13852,24
13853,vclaim-pol-13853,19
13854,vclaim-pol-13854,19
13855,vclaim-pol-13855,19
13856,vclaim-pol-13856,30
13857,vclaim-pol-13857,11
13858,vclaim-pol-13858,16
13859,vclaim-pol-13859,17
13860,vclaim-pol-13860,24
13861,vclaim-pol-13861,23
13862,vclaim-pol-13862,27
13863,vclaim-pol-13863,22
13864,vclaim-pol-13864,31
13865,vclaim-pol-13865,14
13866,vclaim-pol-13866,24
13867,vclaim-pol-13867,15
13868,vclaim-pol-13868,18
13869,vclaim-pol-13869,16
13870,vclaim-pol-13870,20
13871,vclaim-pol-13871,24
13872,vclaim-pol-13872,23
13873,vclaim-pol-13873,15
13874,vclaim-pol-13874,18
13875,vclaim-pol-13875,30
13876,vclaim-pol-13876,16
13877,vclaim-pol-13877,14
13878,vclaim-pol-13878,22
13879,vclaim-pol-13879,46
13880,vclaim-pol-13880,13
13881,vclaim-pol-13881,23
13882,vclaim-pol-13882,18
13883,vclaim-pol-13883,28
13884,vclaim-pol-13884,20
13885,vclaim-pol-13885,23
13886,vclaim-pol-13886,16
13887,vclaim-pol-13887,28
13888,vclaim-pol-13888,15
13889,vclaim-pol-13889,33
13890,vclaim-pol-13890,15
13891,vclaim-pol-13891,36
13892,vclaim-pol-13892,26
13893,vclaim-pol-13893,15
13894,vclaim-pol-13894,38
13895,vclaim-pol-13895,51
13896,vclaim-pol-13896,22
13897,vclaim-pol-13897,14
13898,vclaim-pol-13898,27
13899,vclaim-pol-13899,18
13900,vclaim-pol-13900,12
13901,vclaim-pol-13901,23
13902,vclaim-pol-13902,22
13903,vclaim-pol-13903,10
13904,vclaim-pol-13904,24
13905,vclaim-pol-13905,31
13906,vclaim-pol-13906,26
13907,vclaim-pol-13907,45
13908,vclaim-pol-13908,22
13909,vclaim-pol-13909,13
13910,vclaim-pol-13910,30
13911,vclaim-pol-13911,16
13912,vclaim-pol-13912,40
13913,vclaim-pol-13913,47
13914,vclaim-pol-13914,15
13915,vclaim-pol-13915,29
13916,vclaim-pol-13916,30
13917,vclaim-pol-13917,43
13918,vclaim-pol-13918,16
13919,vclaim-pol-13919,23
13920,vclaim-pol-13920,32
13921,vclaim-pol-13921,17
13922,vclaim-pol-13922,27
13923,vclaim-pol-13923,23
13924,vclaim-pol-13924,14
13925,vclaim-pol-13925,32
13926,vclaim-pol-13926,18
13927,vclaim-pol-13927,18
13928,vclaim-pol-13928,32
13929,vclaim-pol-13929,5
13930,vclaim-pol-13930,25
13931,vclaim-pol-13931,13
13932,vclaim-pol-13932,25
13933,vclaim-pol-13933,14
13934,vclaim-pol-13934,23
13935,vclaim-pol-13935,30
13936,vclaim-pol-13936,14
13937,vclaim-pol-13937,18
13938,vclaim-pol-13938,26
13939,vclaim-pol-13939,28
13940,vclaim-pol-13940,20
13941,vclaim-pol-13941,17
13942,vclaim-pol-13942,19
13943,vclaim-pol-13943,9
13944,vclaim-pol-13944,4
13945,vclaim-pol-13945,21
13946,vclaim-pol-13946,15
13947,vclaim-pol-13947,13
13948,vclaim-pol-13948,14
13949,vclaim-pol-13949,16
13950,vclaim-pol-13950,15
13951,vclaim-pol-13951,32
13952,vclaim-pol-13952,12
13953,vclaim-pol-13953,11
13954,vclaim-pol-13954,15
13955,vclaim-pol-13955,40
13956,vclaim-pol-13956,15
13957,vclaim-pol-13957,11
13958,vclaim-pol-13958,15
13959,vclaim-pol-13959,21
13960,vclaim-pol-13960,24
13961,vclaim-pol-13961,17
13962,vclaim-pol-13962,13
13963,vclaim-pol-13963,5
13964,vclaim-pol-13964,17
13965,vclaim-pol-13965,36
13966,vclaim-pol-13966,29
13967,vclaim-pol-13967,22
13968,vclaim-pol-13968,19
13969,vclaim-pol-13969,24
13970,vclaim-pol-13970,21
13971,vclaim-pol-13971,4
13972,vclaim-pol-13972,14
13973,vclaim-pol-13973,32
13974,vclaim-pol-13974,20
13975,vclaim-pol-13975,23
13976,vclaim-pol-13976,27
13977,vclaim-pol-13977,30
13978,vclaim-pol-13978,42
13979,vclaim-pol-13979,15
13980,vclaim-pol-13980,25
13981,vclaim-pol-13981,26
13982,vclaim-pol-13982,22
13983,vclaim-pol-13983,8
13984,vclaim-pol-13984,14
13985,vclaim-pol-13985,14
13986,vclaim-pol-13986,14
13987,vclaim-pol-13987,25
13988,vclaim-pol-13988,9
13989,vclaim-pol-13989,31
13990,vclaim-pol-13990,25
13991,vclaim-pol-13991,23
13992,vclaim-pol-13992,11
13993,vclaim-pol-13993,22
13994,vclaim-pol-13994,27
13995,vclaim-pol-13995,17
13996,vclaim-pol-13996,32
13997,vclaim-pol-13997,33
13998,vclaim-pol-13998,18
13999,vclaim-pol-13999,19
14000,vclaim-pol-14000,13
14001,vclaim-pol-14001,15
14002,vclaim-pol-14002,21
14003,vclaim-pol-14003,20
14004,vclaim-pol-14004,27
14005,vclaim-pol-14005,37
14006,vclaim-pol-14006,20
14007,vclaim-pol-14007,34
14008,vclaim-pol-14008,32
14009,vclaim-pol-14009,14
14010,vclaim-pol-14010,39
14011,vclaim-pol-14011,36
14012,vclaim-pol-14012,21
14013,vclaim-pol-14013,53
14014,vclaim-pol-14014,20
14015,vclaim-pol-14015,23
14016,vclaim-pol-14016,34
14017,vclaim-pol-14017,9
14018,vclaim-pol-14018,25
14019,vclaim-pol-14019,19
14020,vclaim-pol-14020,16
14021,vclaim-pol-14021,33
14022,vclaim-pol-14022,19
14023,vclaim-pol-14023,31
14024,vclaim-pol-14024,35
14025,vclaim-pol-14025,15
14026,vclaim-pol-14026,14
14027,vclaim-pol-14027,12
14028,vclaim-pol-14028,14
14029,vclaim-pol-14029,25
14030,vclaim-pol-14030,22
14031,vclaim-pol-14031,22
14032,vclaim-pol-14032,13
14033,vclaim-pol-14033,23
14034,vclaim-pol-14034,25
14035,vclaim-pol-14035,17
14036,vclaim-pol-14036,13
14037,vclaim-pol-14037,14
14038,vclaim-pol-14038,25
14039,vclaim-pol-14039,36
14040,vclaim-pol-14040,23
14041,vclaim-pol-14041,19
14042,vclaim-pol-14042,17
14043,vclaim-pol-14043,23
14044,vclaim-pol-14044,26
14045,vclaim-pol-14045,24
14046,vclaim-pol-14046,12
14047,vclaim-pol-14047,19
14048,vclaim-pol-14048,4
14049,vclaim-pol-14049,12
14050,vclaim-pol-14050,28
14051,vclaim-pol-14051,19
14052,vclaim-pol-14052,20
14053,vclaim-pol-14053,15
14054,vclaim-pol-14054,24
14055,vclaim-pol-14055,13
14056,vclaim-pol-14056,14
14057,vclaim-pol-14057,17
14058,vclaim-pol-14058,27
14059,vclaim-pol-14059,24
14060,vclaim-pol-14060,27
14061,vclaim-pol-14061,15
14062,vclaim-pol-14062,13
14063,vclaim-pol-14063,29
14064,vclaim-pol-14064,25
14065,vclaim-pol-14065,20
14066,vclaim-pol-14066,17
14067,vclaim-pol-14067,18
14068,vclaim-pol-14068,12
14069,vclaim-pol-14069,35
14070,vclaim-pol-14070,11
14071,vclaim-pol-14071,13
14072,vclaim-pol-14072,26
14073,vclaim-pol-14073,23
14074,vclaim-pol-14074,22
14075,vclaim-pol-14075,26
14076,vclaim-pol-14076,25
14077,vclaim-pol-14077,11
14078,vclaim-pol-14078,16
14079,vclaim-pol-14079,23
14080,vclaim-pol-14080,19
14081,vclaim-pol-14081,17
14082,vclaim-pol-14082,12
14083,vclaim-pol-14083,29
14084,vclaim-pol-14084,18
14085,vclaim-pol-14085,16
14086,vclaim-pol-14086,17
14087,vclaim-pol-14087,23
14088,vclaim-pol-14088,22
14089,vclaim-pol-14089,19
14090,vclaim-pol-14090,20
14091,vclaim-pol-14091,29
14092,vclaim-pol-14092,9
14093,vclaim-pol-14093,25
14094,vclaim-pol-14094,15
14095,vclaim-pol-14095,10
14096,vclaim-pol-14096,14
14097,vclaim-pol-14097,20
14098,vclaim-pol-14098,16
14099,vclaim-pol-14099,18
14100,vclaim-pol-14100,19
14101,vclaim-pol-14101,19
14102,vclaim-pol-14102,16
14103,vclaim-pol-14103,42
14104,vclaim-pol-14104,30
14105,vclaim-pol-14105,34
14106,vclaim-pol-14106,23
14107,vclaim-pol-14107,40
14108,vclaim-pol-14108,29
14109,vclaim-pol-14109,15
14110,vclaim-pol-14110,26
14111,vclaim-pol-14111,16
14112,vclaim-pol-14112,9
14113,vclaim-pol-14113,19
14114,vclaim-pol-14114,28
14115,vclaim-pol-14115,21
14116,vclaim-pol-14116,13
14117,vclaim-pol-14117,13
14118,vclaim-pol-14118,25
14119,vclaim-pol-14119,15
14120,vclaim-pol-14120,27
14121,vclaim-pol-14121,31
14122,vclaim-pol-14122,18
14123,vclaim-pol-14123,25
14124,vclaim-pol-14124,23
14125,vclaim-pol-14125,14
14126,vclaim-pol-14126,23
14127,vclaim-pol-14127,33
14128,vclaim-pol-14128,20
14129,vclaim-pol-14129,21
14130,vclaim-pol-14130,18
14131,vclaim-pol-14131,15
14132,vclaim-pol-14132,19
14133,vclaim-pol-14133,38
14134,vclaim-pol-14134,17
14135,vclaim-pol-14135,39
14136,vclaim-pol-14136,23
14137,vclaim-pol-14137,27
14138,vclaim-pol-14138,14
14139,vclaim-pol-14139,15
14140,vclaim-pol-14140,13
14141,vclaim-pol-14141,26
14142,vclaim-pol-14142,21
14143,vclaim-pol-14143,24
14144,vclaim-pol-14144,15
14145,vclaim-pol-14145,18
14146,vclaim-pol-14146,18
14147,vclaim-pol-14147,12
14148,vclaim-pol-14148,20
14149,vclaim-pol-14149,17
14150,vclaim-pol-14150,15
14151,vclaim-pol-14151,15
14152,vclaim-pol-14152,28
14153,vclaim-pol-14153,16
14154,vclaim-pol-14154,28
14155,vclaim-pol-14155,25
14156,vclaim-pol-14156,37
14157,vclaim-pol-14157,26
14158,vclaim-pol-14158,21
14159,vclaim-pol-14159,19
14160,vclaim-pol-14160,30
14161,vclaim-pol-14161,9
14162,vclaim-pol-14162,15
14163,vclaim-pol-14163,17
14164,vclaim-pol-14164,25
14165,vclaim-pol-14165,21
14166,vclaim-pol-14166,14
14167,vclaim-pol-14167,16
14168,vclaim-pol-14168,19
14169,vclaim-pol-14169,19
14170,vclaim-pol-14170,13
14171,vclaim-pol-14171,30
14172,vclaim-pol-14172,30
14173,vclaim-pol-14173,26
14174,vclaim-pol-14174,15
14175,vclaim-pol-14175,25
14176,vclaim-pol-14176,13
14177,vclaim-pol-14177,16
14178,vclaim-pol-14178,15
14179,vclaim-pol-14179,38
14180,vclaim-pol-14180,12
14181,vclaim-pol-14181,24
14182,vclaim-pol-14182,33
14183,vclaim-pol-14183,19
14184,vclaim-pol-14184,16
14185,vclaim-pol-14185,41
14186,vclaim-pol-14186,10
14187,vclaim-pol-14187,16
14188,vclaim-pol-14188,24
14189,vclaim-pol-14189,19
14190,vclaim-pol-14190,28
14191,vclaim-pol-14191,15
14192,vclaim-pol-14192,14
14193,vclaim-pol-14193,13
14194,vclaim-pol-14194,30
14195,vclaim-pol-14195,13
14196,vclaim-pol-14196,28
14197,vclaim-pol-14197,21
14198,vclaim-pol-14198,18
14199,vclaim-pol-14199,6
14200,vclaim-pol-14200,25
14201,vclaim-pol-14201,25
14202,vclaim-pol-14202,21
14203,vclaim-pol-14203,13
14204,vclaim-pol-14204,33
14205,vclaim-pol-14205,17
14206,vclaim-pol-14206,15
14207,vclaim-pol-14207,12
14208,vclaim-pol-14208,25
14209,vclaim-pol-14209,21
14210,vclaim-pol-14210,23
14211,vclaim-pol-14211,12
14212,vclaim-pol-14212,11
14213,vclaim-pol-14213,50
14214,vclaim-pol-14214,13
14215,vclaim-pol-14215,13
14216,vclaim-pol-14216,27
14217,vclaim-pol-14217,21
14218,vclaim-pol-14218,9
14219,vclaim-pol-14219,27
14220,vclaim-pol-14220,19
14221,vclaim-pol-14221,12
14222,vclaim-pol-14222,10
14223,vclaim-pol-14223,17
14224,vclaim-pol-14224,19
14225,vclaim-pol-14225,13
14226,vclaim-pol-14226,39
14227,vclaim-pol-14227,11
14228,vclaim-pol-14228,35
14229,vclaim-pol-14229,8
14230,vclaim-pol-14230,16
14231,vclaim-pol-14231,23
14232,vclaim-pol-14232,21
14233,vclaim-pol-14233,33
14234,vclaim-pol-14234,10
14235,vclaim-pol-14235,24
14236,vclaim-pol-14236,34
14237,vclaim-pol-14237,25
14238,vclaim-pol-14238,16
14239,vclaim-pol-14239,26
14240,vclaim-pol-14240,56
14241,vclaim-pol-14241,17
14242,vclaim-pol-14242,17
14243,vclaim-pol-14243,20
14244,vclaim-pol-14244,15
14245,vclaim-pol-14245,13
14246,vclaim-pol-14246,31
14247,vclaim-pol-14247,21
14248,vclaim-pol-14248,39
14249,vclaim-pol-14249,34
14250,vclaim-pol-14250,24
14251,vclaim-pol-14251,31
14252,vclaim-pol-14252,19
14253,vclaim-pol-14253,29
14254,vclaim-pol-14254,16
14255,vclaim-pol-14255,6
14256,vclaim-pol-14256,21
14257,vclaim-pol-14257,16
14258,vclaim-pol-14258,18
14259,vclaim-pol-14259,20
14260,vclaim-pol-14260,18
14261,vclaim-pol-14261,18
14262,vclaim-pol-14262,16
14263,vclaim-pol-14263,11
14264,vclaim-pol-14264,14
14265,vclaim-pol-14265,12
14266,vclaim-pol-14266,16
14267,vclaim-pol-14267,19
14268,vclaim-pol-14268,5
14269,vclaim-pol-14269,27
14270,vclaim-pol-14270,21
14271,vclaim-pol-14271,21
14272,vclaim-pol-14272,15
14273,vclaim-pol-14273,23
14274,vclaim-pol-14274,12
14275,vclaim-pol-14275,17
14276,vclaim-pol-14276,16
14277,vclaim-pol-14277,20
14278,vclaim-pol-14278,11
14279,vclaim-pol-14279,18
14280,vclaim-pol-14280,21
14281,vclaim-pol-14281,19
14282,vclaim-pol-14282,13
14283,vclaim-pol-14283,7
14284,vclaim-pol-14284,19
14285,vclaim-pol-14285,19
14286,vclaim-pol-14286,21
14287,vclaim-pol-14287,20
14288,vclaim-pol-14288,19
14289,vclaim-pol-14289,34
14290,vclaim-pol-14290,30
14291,vclaim-pol-14291,16
14292,vclaim-pol-14292,26
14293,vclaim-pol-14293,23
14294,vclaim-pol-14294,13
14295,vclaim-pol-14295,17
14296,vclaim-pol-14296,22
14297,vclaim-pol-14297,51
14298,vclaim-pol-14298,19
14299,vclaim-pol-14299,13
14300,vclaim-pol-14300,22
14301,vclaim-pol-14301,40
14302,vclaim-pol-14302,21
14303,vclaim-pol-14303,13
14304,vclaim-pol-14304,32
14305,vclaim-pol-14305,11
14306,vclaim-pol-14306,29
14307,vclaim-pol-14307,41
14308,vclaim-pol-14308,28
14309,vclaim-pol-14309,18
14310,vclaim-pol-14310,15
14311,vclaim-pol-14311,14
14312,vclaim-pol-14312,18
14313,vclaim-pol-14313,22
14314,vclaim-pol-14314,13
14315,vclaim-pol-14315,9
14316,vclaim-pol-14316,27
14317,vclaim-pol-14317,15
14318,vclaim-pol-14318,26
14319,vclaim-pol-14319,25
14320,vclaim-pol-14320,35
14321,vclaim-pol-14321,31
14322,vclaim-pol-14322,16
14323,vclaim-pol-14323,16
14324,vclaim-pol-14324,25
14325,vclaim-pol-14325,24
14326,vclaim-pol-14326,35
14327,vclaim-pol-14327,20
14328,vclaim-pol-14328,12
14329,vclaim-pol-14329,25
14330,vclaim-pol-14330,22
14331,vclaim-pol-14331,33
14332,vclaim-pol-14332,19
14333,vclaim-pol-14333,20
14334,vclaim-pol-14334,17
14335,vclaim-pol-14335,25
14336,vclaim-pol-14336,21
14337,vclaim-pol-14337,16
14338,vclaim-pol-14338,14
14339,vclaim-pol-14339,35
14340,vclaim-pol-14340,11
14341,vclaim-pol-14341,15
14342,vclaim-pol-14342,16
14343,vclaim-pol-14343,14
14344,vclaim-pol-14344,16
14345,vclaim-pol-14345,33
14346,vclaim-pol-14346,17
14347,vclaim-pol-14347,23
14348,vclaim-pol-14348,31
14349,vclaim-pol-14349,15
14350,vclaim-pol-14350,27
14351,vclaim-pol-14351,20
14352,vclaim-pol-14352,17
14353,vclaim-pol-14353,9
14354,vclaim-pol-14354,18
14355,vclaim-pol-14355,28
14356,vclaim-pol-14356,8
14357,vclaim-pol-14357,14
14358,vclaim-pol-14358,26
14359,vclaim-pol-14359,47
14360,vclaim-pol-14360,49
14361,vclaim-pol-14361,27
14362,vclaim-pol-14362,11
14363,vclaim-pol-14363,37
14364,vclaim-pol-14364,17
14365,vclaim-pol-14365,17
14366,vclaim-pol-14366,30
14367,vclaim-pol-14367,14
14368,vclaim-pol-14368,25
14369,vclaim-pol-14369,21
14370,vclaim-pol-14370,19
14371,vclaim-pol-14371,9
14372,vclaim-pol-14372,17
14373,vclaim-pol-14373,18
14374,vclaim-pol-14374,15
14375,vclaim-pol-14375,14
14376,vclaim-pol-14376,21
14377,vclaim-pol-14377,23
14378,vclaim-pol-14378,12
14379,vclaim-pol-14379,12
14380,vclaim-pol-14380,28
14381,vclaim-pol-14381,11
14382,vclaim-pol-14382,44
14383,vclaim-pol-14383,22
14384,vclaim-pol-14384,9
14385,vclaim-pol-14385,26
14386,vclaim-pol-14386,22
14387,vclaim-pol-14387,30
14388,vclaim-pol-14388,24
14389,vclaim-pol-14389,20
14390,vclaim-pol-14390,22
14391,vclaim-pol-14391,28
14392,vclaim-pol-14392,26
14393,vclaim-pol-14393,21
14394,vclaim-pol-14394,21
14395,vclaim-pol-14395,24
14396,vclaim-pol-14396,12
14397,vclaim-pol-14397,27
14398,vclaim-pol-14398,19
14399,vclaim-pol-14399,19
14400,vclaim-pol-14400,22
14401,vclaim-pol-14401,14
14402,vclaim-pol-14402,65
14403,vclaim-pol-14403,39
14404,vclaim-pol-14404,17
14405,vclaim-pol-14405,19
14406,vclaim-pol-14406,26
14407,vclaim-pol-14407,15
14408,vclaim-pol-14408,15
14409,vclaim-pol-14409,21
14410,vclaim-pol-14410,19
14411,vclaim-pol-14411,12
14412,vclaim-pol-14412,9
14413,vclaim-pol-14413,21
14414,vclaim-pol-14414,9
14415,vclaim-pol-14415,20
14416,vclaim-pol-14416,18
14417,vclaim-pol-14417,14
14418,vclaim-pol-14418,18
14419,vclaim-pol-14419,25
14420,vclaim-pol-14420,12
14421,vclaim-pol-14421,27
14422,vclaim-pol-14422,23
14423,vclaim-pol-14423,19
14424,vclaim-pol-14424,16
14425,vclaim-pol-14425,18
14426,vclaim-pol-14426,21
14427,vclaim-pol-14427,30
14428,vclaim-pol-14428,15
14429,vclaim-pol-14429,29
14430,vclaim-pol-14430,33
14431,vclaim-pol-14431,12
14432,vclaim-pol-14432,38
14433,vclaim-pol-14433,17
14434,vclaim-pol-14434,25
14435,vclaim-pol-14435,20
14436,vclaim-pol-14436,12
14437,vclaim-pol-14437,16
14438,vclaim-pol-14438,21
14439,vclaim-pol-14439,29
14440,vclaim-pol-14440,24
14441,vclaim-pol-14441,17
14442,vclaim-pol-14442,32
14443,vclaim-pol-14443,23
14444,vclaim-pol-14444,26
14445,vclaim-pol-14445,26
14446,vclaim-pol-14446,19
14447,vclaim-pol-14447,34
14448,vclaim-pol-14448,17
14449,vclaim-pol-14449,34
14450,vclaim-pol-14450,21
14451,vclaim-pol-14451,17
14452,vclaim-pol-14452,11
14453,vclaim-pol-14453,11
14454,vclaim-pol-14454,31
14455,vclaim-pol-14455,39
14456,vclaim-pol-14456,16
14457,vclaim-pol-14457,38
14458,vclaim-pol-14458,15
14459,vclaim-pol-14459,28
14460,vclaim-pol-14460,26
14461,vclaim-pol-14461,17
14462,vclaim-pol-14462,39
14463,vclaim-pol-14463,6
14464,vclaim-pol-14464,10
14465,vclaim-pol-14465,26
14466,vclaim-pol-14466,28
14467,vclaim-pol-14467,16
14468,vclaim-pol-14468,9
14469,vclaim-pol-14469,22
14470,vclaim-pol-14470,16
14471,vclaim-pol-14471,29
14472,vclaim-pol-14472,36
14473,vclaim-pol-14473,51
14474,vclaim-pol-14474,16
14475,vclaim-pol-14475,14
14476,vclaim-pol-14476,10
14477,vclaim-pol-14477,20
14478,vclaim-pol-14478,23
14479,vclaim-pol-14479,16
14480,vclaim-pol-14480,16
14481,vclaim-pol-14481,15
14482,vclaim-pol-14482,35
14483,vclaim-pol-14483,27
14484,vclaim-pol-14484,8
14485,vclaim-pol-14485,20
14486,vclaim-pol-14486,17
14487,vclaim-pol-14487,27
14488,vclaim-pol-14488,22
14489,vclaim-pol-14489,14
14490,vclaim-pol-14490,8
14491,vclaim-pol-14491,28
14492,vclaim-pol-14492,9
14493,vclaim-pol-14493,22
14494,vclaim-pol-14494,11
14495,vclaim-pol-14495,9
14496,vclaim-pol-14496,8
14497,vclaim-pol-14497,16
14498,vclaim-pol-14498,9
14499,vclaim-pol-14499,20
14500,vclaim-pol-14500,32
14501,vclaim-pol-14501,11
14502,vclaim-pol-14502,13
14503,vclaim-pol-14503,11
14504,vclaim-pol-14504,12
14505,vclaim-pol-14505,39
14506,vclaim-pol-14506,32
14507,vclaim-pol-14507,16
14508,vclaim-pol-14508,22
14509,vclaim-pol-14509,28
14510,vclaim-pol-14510,14
14511,vclaim-pol-14511,21
14512,vclaim-pol-14512,36
14513,vclaim-pol-14513,28
14514,vclaim-pol-14514,61
14515,vclaim-pol-14515,18
14516,vclaim-pol-14516,14
14517,vclaim-pol-14517,46
14518,vclaim-pol-14518,35
14519,vclaim-pol-14519,17
14520,vclaim-pol-14520,20
14521,vclaim-pol-14521,40
14522,vclaim-pol-14522,12
14523,vclaim-pol-14523,7
14524,vclaim-pol-14524,15
14525,vclaim-pol-14525,19
14526,vclaim-pol-14526,16
14527,vclaim-pol-14527,35
14528,vclaim-pol-14528,19
14529,vclaim-pol-14529,22
14530,vclaim-pol-14530,25
14531,vclaim-pol-14531,17
14532,vclaim-pol-14532,17
14533,vclaim-pol-14533,6
14534,vclaim-pol-14534,12
14535,vclaim-pol-14535,11
14536,vclaim-pol-14536,10
14537,vclaim-pol-14537,24
14538,vclaim-pol-14538,25
14539,vclaim-pol-14539,22
14540,vclaim-pol-14540,14
14541,vclaim-pol-14541,7
14542,vclaim-pol-14542,10
14543,vclaim-pol-14543,23
14544,vclaim-pol-14544,27
14545,vclaim-pol-14545,26
14546,vclaim-pol-14546,37
14547,vclaim-pol-14547,36
14548,vclaim-pol-14548,19
14549,vclaim-pol-14549,22
14550,vclaim-pol-14550,28
14551,vclaim-pol-14551,27
14552,vclaim-pol-14552,8
14553,vclaim-pol-14553,18
14554,vclaim-pol-14554,12
14555,vclaim-pol-14555,19
14556,vclaim-pol-14556,17
14557,vclaim-pol-14557,20
14558,vclaim-pol-14558,26
14559,vclaim-pol-14559,13
14560,vclaim-pol-14560,19
14561,vclaim-pol-14561,17
14562,vclaim-pol-14562,12
14563,vclaim-pol-14563,12
14564,vclaim-pol-14564,12
14565,vclaim-pol-14565,15
14566,vclaim-pol-14566,20
14567,vclaim-pol-14567,13
14568,vclaim-pol-14568,10
14569,vclaim-pol-14569,31
14570,vclaim-pol-14570,15
14571,vclaim-pol-14571,8
14572,vclaim-pol-14572,14
14573,vclaim-pol-14573,24
14574,vclaim-pol-14574,33
14575,vclaim-pol-14575,28
14576,vclaim-pol-14576,46
14577,vclaim-pol-14577,28
14578,vclaim-pol-14578,30
14579,vclaim-pol-14579,14
14580,vclaim-pol-14580,27
14581,vclaim-pol-14581,15
14582,vclaim-pol-14582,27
14583,vclaim-pol-14583,24
14584,vclaim-pol-14584,15
14585,vclaim-pol-14585,11
14586,vclaim-pol-14586,11
14587,vclaim-pol-14587,17
14588,vclaim-pol-14588,27
14589,vclaim-pol-14589,18
14590,vclaim-pol-14590,20
14591,vclaim-pol-14591,16
14592,vclaim-pol-14592,11
14593,vclaim-pol-14593,33
14594,vclaim-pol-14594,16
14595,vclaim-pol-14595,23
14596,vclaim-pol-14596,23
14597,vclaim-pol-14597,23
14598,vclaim-pol-14598,20
14599,vclaim-pol-14599,25
14600,vclaim-pol-14600,56
14601,vclaim-pol-14601,21
14602,vclaim-pol-14602,17
14603,vclaim-pol-14603,9
14604,vclaim-pol-14604,18
14605,vclaim-pol-14605,15
14606,vclaim-pol-14606,12
14607,vclaim-pol-14607,30
14608,vclaim-pol-14608,6
14609,vclaim-pol-14609,7
14610,vclaim-pol-14610,13
14611,vclaim-pol-14611,22
14612,vclaim-pol-14612,18
14613,vclaim-pol-14613,24
14614,vclaim-pol-14614,30
14615,vclaim-pol-14615,34
14616,vclaim-pol-14616,21
14617,vclaim-pol-14617,31
14618,vclaim-pol-14618,30
14619,vclaim-pol-14619,26
14620,vclaim-pol-14620,21
14621,vclaim-pol-14621,24
14622,vclaim-pol-14622,13
14623,vclaim-pol-14623,26
14624,vclaim-pol-14624,35
14625,vclaim-pol-14625,28
14626,vclaim-pol-14626,17
14627,vclaim-pol-14627,24
14628,vclaim-pol-14628,13
14629,vclaim-pol-14629,14
14630,vclaim-pol-14630,18
14631,vclaim-pol-14631,10
14632,vclaim-pol-14632,26
14633,vclaim-pol-14633,67
14634,vclaim-pol-14634,19
14635,vclaim-pol-14635,17
14636,vclaim-pol-14636,32
14637,vclaim-pol-14637,26
14638,vclaim-pol-14638,17
14639,vclaim-pol-14639,17
14640,vclaim-pol-14640,8
14641,vclaim-pol-14641,27
14642,vclaim-pol-14642,42
14643,vclaim-pol-14643,16
14644,vclaim-pol-14644,13
14645,vclaim-pol-14645,24
14646,vclaim-pol-14646,22
14647,vclaim-pol-14647,16
14648,vclaim-pol-14648,25
14649,vclaim-pol-14649,30
14650,vclaim-pol-14650,14
14651,vclaim-pol-14651,28
14652,vclaim-pol-14652,25
14653,vclaim-pol-14653,14
14654,vclaim-pol-14654,34
14655,vclaim-pol-14655,25
14656,vclaim-pol-14656,28
14657,vclaim-pol-14657,31
14658,vclaim-pol-14658,25
14659,vclaim-pol-14659,13
14660,vclaim-pol-14660,24
14661,vclaim-pol-14661,19
14662,vclaim-pol-14662,13
14663,vclaim-pol-14663,25
14664,vclaim-pol-14664,19
14665,vclaim-pol-14665,15
14666,vclaim-pol-14666,22
14667,vclaim-pol-14667,19
14668,vclaim-pol-14668,18
14669,vclaim-pol-14669,13
14670,vclaim-pol-14670,14
14671,vclaim-pol-14671,12
14672,vclaim-pol-14672,29
14673,vclaim-pol-14673,13
14674,vclaim-pol-14674,21
14675,vclaim-pol-14675,23
14676,vclaim-pol-14676,25
14677,vclaim-pol-14677,25
14678,vclaim-pol-14678,28
14679,vclaim-pol-14679,35
14680,vclaim-pol-14680,19
14681,vclaim-pol-14681,17
14682,vclaim-pol-14682,14
14683,vclaim-pol-14683,19
14684,vclaim-pol-14684,18
14685,vclaim-pol-14685,12
14686,vclaim-pol-14686,21
14687,vclaim-pol-14687,14
14688,vclaim-pol-14688,31
14689,vclaim-pol-14689,22
14690,vclaim-pol-14690,21
14691,vclaim-pol-14691,20
14692,vclaim-pol-14692,17
14693,vclaim-pol-14693,16
14694,vclaim-pol-14694,15
14695,vclaim-pol-14695,15
14696,vclaim-pol-14696,27
14697,vclaim-pol-14697,12
14698,vclaim-pol-14698,18
14699,vclaim-pol-14699,13
14700,vclaim-pol-14700,20
