,tweet_ids,tweet_encodings
638,20181015_60_min_0209,"[ 0.05020437  0.01594646 -0.03830958 ...  0.02568713 -0.01779726
  0.01719932]"
639,20181015_60_min_0209,"[ 0.05020437  0.01594646 -0.03830958 ...  0.02568713 -0.01779726
  0.01719932]"
640,20181015_60_min_0264,"[ 3.8425952e-02  7.7676708e-03 -5.7342600e-02 ...  5.2654352e-02
  1.9195568e-05  2.1834360e-02]"
641,20181015_60_min_0300,"[ 0.02883674 -0.03631176 -0.05695628 ...  0.00045959 -0.00347928
  0.02746962]"
642,20181015_60_min_0373,"[ 0.05676711 -0.00048988  0.00041431 ...  0.04136556  0.03145743
  0.00169778]"
643,20181015_60_min_0397,"[ 0.05197721  0.01990695 -0.00335602 ...  0.01903735  0.0432185
  0.0242758 ]"
644,20181015_60_min_0397,"[ 0.05197721  0.01990695 -0.00335602 ...  0.01903735  0.0432185
  0.0242758 ]"
645,20181015_60_min_0401,"[-0.02339749 -0.04669899  0.0075514  ... -0.0591798  -0.04190181
 -0.01784285]"
646,20181015_60_min_0401,"[-0.02339749 -0.04669899  0.0075514  ... -0.0591798  -0.04190181
 -0.01784285]"
647,20181015_60_min_0402,"[ 0.00497703 -0.02205572 -0.00501182 ... -0.06538124 -0.0322478
 -0.04554148]"
648,20181015_60_min_0402,"[ 0.00497703 -0.02205572 -0.00501182 ... -0.06538124 -0.0322478
 -0.04554148]"
649,20181015_60_min_0405,"[ 0.03642085  0.01451956  0.03091303 ... -0.00923078  0.05252361
  0.02495835]"
650,20181015_60_min_0405,"[ 0.03642085  0.01451956  0.03091303 ... -0.00923078  0.05252361
  0.02495835]"
651,20181015_60_min_0086,"[ 0.04478046 -0.00318638  0.00214414 ... -0.0122033   0.00802674
  0.00958065]"
652,20181102_Trump_Huntington_0160,"[ 0.03117362 -0.02063807 -0.00641905 ... -0.01069548 -0.01309474
  0.02728292]"
653,20181102_Trump_Huntington_0169,"[ 0.04862822 -0.02302554  0.0185906  ...  0.02489831  0.01855761
  0.04536292]"
654,20181102_Trump_Huntington_0494,"[ 0.03130602 -0.00616994 -0.03656656 ...  0.03257355 -0.00043601
  0.05346824]"
655,20181102_Trump_Huntington_0148,"[ 0.04803275  0.00288427 -0.01173265 ...  0.00500293  0.02495945
 -0.01956593]"
656,20181102_Trump_Huntington_0148,"[ 0.04803275  0.00288427 -0.01173265 ...  0.00500293  0.02495945
 -0.01956593]"
657,20181102_Trump_Huntington_0156,"[-0.00285787  0.00336334  0.02321494 ...  0.01778992  0.03424801
  0.02556112]"
658,20181102_Trump_Huntington_0157,"[ 0.04702128  0.00031726 -0.01719081 ...  0.02041108  0.00115732
  0.0561669 ]"
659,20181102_Trump_Huntington_0665,"[ 0.05611711  0.02334888  0.03874465 ...  0.00508937 -0.03972296
 -0.01827942]"
660,20181112_trump_pelosi_0292,"[ 0.03488317 -0.04841517  0.03287502 ... -0.00973553 -0.02853579
  0.05996729]"
661,20181112_trump_pelosi_0292,"[ 0.03488317 -0.04841517  0.03287502 ... -0.00973553 -0.02853579
  0.05996729]"
662,20181112_trump_pelosi_0293,"[ 0.02042548 -0.00637583 -0.05337395 ... -0.02507186 -0.01854998
  0.01463471]"
663,20181112_trump_pelosi_0293,"[ 0.02042548 -0.00637583 -0.05337395 ... -0.02507186 -0.01854998
  0.01463471]"
664,20181112_trump_pelosi_0183,"[ 0.0468882  -0.01472135 -0.02401259 ...  0.01576015  0.02077327
 -0.00747665]"
665,20181112_trump_pelosi_0358,"[-0.01781828 -0.0178117   0.02301734 ...  0.03989256 -0.03768614
  0.00637845]"
666,20190304_Trump_CPAC_1553,"[-0.01162711 -0.01847358 -0.02305252 ...  0.03162717  0.05116471
  0.01203231]"
667,20190304_Trump_CPAC_1561,"[ 0.03605776 -0.03025001  0.0013736  ...  0.06401717  0.01546635
  0.0157943 ]"
668,20190304_Trump_CPAC_1797,"[ 0.05850501  0.04459421 -0.01205946 ...  0.04487505  0.04453599
 -0.03449823]"
669,20190304_Trump_CPAC_1806,"[ 0.0491196   0.02665422 -0.01295723 ...  0.04878241  0.03291419
 -0.02975231]"
670,20190304_Trump_CPAC_1578,"[ 0.02662114  0.0513143   0.02211022 ...  0.02070577  0.05715112
 -0.02806876]"
671,20190304_Trump_CPAC_1578,"[ 0.02662114  0.0513143   0.02211022 ...  0.02070577  0.05715112
 -0.02806876]"
672,20190304_Trump_CPAC_0567,"[-0.00224073  0.00768354 -0.04536279 ...  0.01317722  0.02128262
 -0.00149829]"
673,20190304_Trump_CPAC_1180,"[-0.0108038   0.02999496  0.00434838 ...  0.01524325  0.01758261
 -0.02750677]"
674,20190304_Trump_CPAC_0276,"[ 0.02846703 -0.03311604  0.0287869  ...  0.05163059 -0.00935703
  0.00307521]"
675,20190304_Trump_CPAC_1412,"[-0.01542923  0.03510901 -0.04099167 ... -0.04008364 -0.03534056
  0.05030014]"
676,20190304_Trump_CPAC_1521,"[ 0.00187712  0.03538077 -0.05161949 ...  0.03792856 -0.02210022
  0.02843902]"
677,20190304_Trump_CPAC_1521,"[ 0.00187712  0.03538077 -0.05161949 ...  0.03792856 -0.02210022
  0.02843902]"
678,20190304_Trump_CPAC_1522,"[-0.01605782  0.04951284  0.00436425 ...  0.02361772  0.01819975
 -0.04610085]"
679,20190304_Trump_CPAC_1522,"[-0.01605782  0.04951284  0.00436425 ...  0.02361772  0.01819975
 -0.04610085]"
680,20190619_Trump_Campain_Florida_0163,"[ 0.02120279 -0.00295159 -0.0090356  ...  0.03139354  0.02055896
 -0.01759793]"
681,20190619_Trump_Campain_Florida_0361,"[ 0.02432762  0.00140785  0.00363316 ... -0.04281344 -0.02923358
  0.04001264]"
682,20190730_democratic_debate_Detroit_1_0471,"[ 0.01738168  0.05966511  0.01045185 ...  0.04904354 -0.00792964
 -0.00394256]"
683,20190730_democratic_debate_Detroit_1_0472,"[-0.00139773  0.03637812 -0.0077893  ...  0.01329863  0.00545351
  0.01537396]"
684,20190730_democratic_debate_Detroit_1_0473,"[ 0.0464301  -0.03840778  0.05783788 ...  0.000447    0.03747532
  0.0339852 ]"
685,20190730_democratic_debate_Detroit_1_0521,"[-0.00728169 -0.00231634 -0.02354883 ...  0.01417112  0.05507871
 -0.02454728]"
686,20190730_democratic_debate_Detroit_1_0137,"[ 0.03014609  0.01683941 -0.01075511 ...  0.02558235  0.03831483
 -0.00491654]"
687,20190730_democratic_debate_Detroit_1_0138,"[ 0.01600246  0.05329091 -0.05260492 ...  0.02370131 -0.013212
  0.00410425]"
688,20190730_democratic_debate_Detroit_1_1540,"[ 0.04837699  0.03019254 -0.01921163 ... -0.05295928  0.02603807
  0.03153831]"
689,20190730_democratic_debate_Detroit_1_1541,"[ 3.3254903e-02  4.1315727e-02 -3.3046100e-02 ... -6.1405838e-02
  4.9909327e-02 -8.9203670e-05]"
690,20190730_democratic_debate_Detroit_1_1542,"[ 0.04905132  0.0529698   0.00953901 ... -0.03242118 -0.01977777
  0.02097815]"
691,20190730_democratic_debate_Detroit_1_1543,"[ 0.04574836  0.03520336 -0.00439084 ... -0.05458435  0.00472112
 -0.03717948]"
692,20190731_democratic_debate_Detroit_2_0586,"[ 0.04067406  0.03485821  0.03416619 ...  0.02684197  0.04896315
 -0.02655999]"
693,20190912_democratic_debate_0460,"[ 0.02893066  0.01212267  0.01078969 ... -0.02357535  0.01293392
 -0.03416205]"
694,20190912_democratic_debate_0461,"[-0.0468799  -0.03149747  0.05958638 ... -0.04425223  0.02174571
 -0.00934518]"
695,20190912_democratic_debate_0462,"[ 0.02059367  0.02393541  0.02099656 ... -0.00958845 -0.00065983
  0.01023714]"
696,20190912_democratic_debate_0364,"[-0.00382991  0.02663543 -0.03261559 ...  0.01021077 -0.01284059
 -0.0111294 ]"
697,20190912_democratic_debate_0739,"[ 0.01462654 -0.00564288  0.00020321 ... -0.00719303  0.02821625
  0.03787101]"
698,20190912_democratic_debate_0941,"[ 0.02544627 -0.01099984 -0.02521151 ... -0.00931935  0.01632769
 -0.04475388]"
699,20190912_democratic_debate_0942,"[ 0.04424138  0.01654888 -0.05308583 ... -0.02512224  0.02944483
 -0.00376293]"
700,20190912_democratic_debate_0584,"[ 0.03509261  0.02797349 -0.02245629 ...  0.03408236  0.02059344
 -0.05483899]"
701,20190912_democratic_debate_0910,"[ 0.02153822  0.04790274 -0.01703031 ... -0.01622754  0.05634246
  0.02175766]"
