,input_claim_ids,used_words_and_synonyms
571,20170919_Trump_UNGA_0149,"['unite', 'unify', 'connect', 'united', 'joined', 'state', 'state_of_matter', 'country', 'department_of_state', 'submit', 'express', 'one', 'matchless', '1', 'nation', 'area', ',', 'yet', 'so_far', 'even', 'however', 'wage', 'pay', 'give', 'pay_up', 'yield', 'twenty-two', 'percentage', 'stallion', 'entire', 'integral', 'budget', '.']"
572,20170919_Trump_UNGA_0150,"['fact', ',', 'wage', 'pay', 'give', 'pay_up', 'yield', 'army_for_the_liberation_of_rwanda', 'far', 'a', 'recognize', 'understand', 'realize', 'gain', '.']"
573,20170919_Trump_UNGA_0042,"['observe', 'celebrate', 'lionize', '2', 'anniversary', 'beloved', 'fundamental_law', 'constitution', 'united_states_constitution', ',', 'old', 'erstwhile', 'honest-to-god', 'previous', 'still', 'hush', 'distillery', 'calm', 'inactive', 'silent', 'placid', 'however', 'even', 'use', 'function', 'consumption', 'habit', 'manipulation', 'practice', 'universe', 'world', 'earth', 'populace', 'worldly_concern', 'global', 'today', 'nowadays', '.']"
574,20170919_Trump_UNGA_0103,"['lashkar-e-taiba', 'let', 'permit', 'get', 'lease', 'homicidal', 'government', 'regimen', 'continue', 'proceed', 'retain', 'stay', 'cover', 'destabilize', 'activity', 'action', 'bodily_process', 'natural_process', 'activeness', 'building', 'construction', 'construct', 'build_up', 'build', 'dangerous', 'missile', 'projectile', ',', 'bide', 'digest', 'agreement', 'supply', 'provide', 'put_up', 'leave', 'screen', 'blanket', 'binding', 'covering', 'top', 'cover_charge', 'embrace', 'traverse', 'report', 'shroud', 'breed', 'overlay', 'brood', 'eventual', 'structure', 'nuclear', 'plan', 'program', 'broadcast', 'platform', 'course_of_study', '.']"
575,20180426_Trump_Fox_Friends_0036,"['say', 'state', 'allege', 'suppose', 'read', 'order', 'pronounce', 'president', 'president_of_the_united_states', ',', ""'"", 'talk', 'speak', 'spill', 'spill_the_beans', 'lecture', 'past', 'by', 'administration', 'presidency', 'government', 'make', 'induce', 'cause', 'produce', 'draw', 'create', 'gain', 'do', 'form', 'reach', 'construct', 'name', 'have', 'lay_down', 'hold', 'take', 'stool', 'cook', 'seduce', 'made', 'atrocious', 'deal', 'bargain', 'batch', 'softwood', 'hand', 'cover', 'consider', 'cope', 'distribute', 'manage', 'conduct', 'share', 'giving', 'give', 'yield', 'render', 'impart', 'establish', 'sacrifice', 'pass', 'grant', 'move_over', 'feed', 'contribute', 'collapse', 'afford', 'big', '$', 'one_hundred_fifty', 'billion', 'million', ',', '$', '1', 'cash', 'actual', 'transport', 'carry', 'behave', 'stock', 'dribble', 'post', 'have_a_bun_in_the_oven', 'barrels', 'barrel', 'box', 'corner', 'airplane', '.']"
576,20180426_Trump_Fox_Friends_0038,"['scream', 'screech', 'belly_laugh', 'shout', 'yell', 'death', 'end', 'united_states', 'america', ',', '.']"
577,20180426_Trump_Fox_Friends_0038,"['scream', 'screech', 'belly_laugh', 'shout', 'yell', 'death', 'end', 'united_states', 'america', ',', '.']"
578,20180426_Trump_Fox_Friends_0315,"['k', 'expression', 'look', 'spirit', 'search', 'front', 'attend', 'expect', 'count', 'see', 'understand', 'witness', 'visualize', 'learn', 'watch', 'meet', 'determine', 'visit', 'go_steady', 'examine', 'experience', 'interpret', 'black', 'total_darkness', 'blacken', 'bootleg', 'unemployment', 'last', 'low', 'abject', 'humble', 'depleted', 'broken', 'gloomy', 'lowest', ""'"", 'history', 'state', 'country', 'nation', 'area', ',', 'oklahoma', 'o', 'all_right', 'very_well', '?']"
579,20180426_Trump_Fox_Friends_0316,"['see', 'understand', 'witness', 'visualize', 'learn', 'watch', 'meet', 'determine', 'visit', 'attend', 'go_steady', 'examine', 'experience', 'interpret', 'spanish_american', 'hispanic', 'unemployment', 'last', 'low', 'abject', 'humble', 'depleted', 'broken', 'gloomy', 'lowest', ""'"", 'history', 'state', 'country', 'nation', 'area', '.']"
580,20180426_Trump_Fox_Friends_0317,"['see', 'understand', 'witness', 'visualize', 'learn', 'watch', 'meet', 'determine', 'visit', 'attend', 'go_steady', 'examine', 'experience', 'interpret', ',', 'manner', 'means', 'direction', 'way', 'room', ',', 'female', 'unemployment', 'woman', 'charwoman', 'womanhood', 'last', 'low', 'abject', 'humble', 'depleted', 'broken', 'gloomy', 'lowest', ""'"", 'about', 'nineteen', 'old_age', 'long_time', 'days', 'year', 'class', '.']"
581,20180426_Trump_Fox_Friends_0544,"[""'"", 'able', 'contempt', 'despite', 'fact', 'hypocrite', 'bogus', 'cloud', 'swarm', 'overcast', 'obscure', 'defile', 'mottle', 'head', 'mind', 'fountainhead', 'capitulum', 'principal', 'promontory', 'forefront', 'pass', 'headway', 'point', 'question', 'heading', 'read/write_head', 'drumhead', 'oral_sex', 'lead', 'steer', 'n', 'exist', '.']"
582,20180426_Trump_Fox_Friends_0545,"['democrat', 'use', 'practice', 'used', 'exploited', 'secondhand', 'attempt', 'try', 'test', 'judge', 'sample', 'hear', 'try_on', 'brand', 'shuffle', 'make', 'induce', 'cause', 'produce', 'draw', 'create', 'gain', 'do', 'form', 'reach', 'construct', 'name', 'have', 'lay_down', 'hold', 'take', 'stool', 'cook', 'seduce', 'excuse', 'apology', 'apologize', 'loss', 'personnel_casualty', 'passing', 'election', 'electoral', 'college', 'never', 'lose', 'misplace', 'fall_back', 'miss', 'suffer', 'set', 'stage_set', 'bent', 'hardening', 'put', 'determine', 'specify', 'fix', 'arrange', 'plant', 'jell', 'typeset', 'sic', 'place', 'rig', 'set_up', 'adjust', 'fructify', 'dress', 'fit', 'fixed', 'located', 'laid', 'determined', 'hardened', 'absolutely', 'perfectly', 'absolute', 'sum', 'total', 'entire', 'full', 'beating', 'beat', 'drum', 'tick', 'pulsate', 'outwit', 'perplex', 'exhaust', '.']"
583,20180426_Trump_Fox_Friends_0545,"['democrat', 'use', 'practice', 'used', 'exploited', 'secondhand', 'attempt', 'try', 'test', 'judge', 'sample', 'hear', 'try_on', 'brand', 'shuffle', 'make', 'induce', 'cause', 'produce', 'draw', 'create', 'gain', 'do', 'form', 'reach', 'construct', 'name', 'have', 'lay_down', 'hold', 'take', 'stool', 'cook', 'seduce', 'excuse', 'apology', 'apologize', 'loss', 'personnel_casualty', 'passing', 'election', 'electoral', 'college', 'never', 'lose', 'misplace', 'fall_back', 'miss', 'suffer', 'set', 'stage_set', 'bent', 'hardening', 'put', 'determine', 'specify', 'fix', 'arrange', 'plant', 'jell', 'typeset', 'sic', 'place', 'rig', 'set_up', 'adjust', 'fructify', 'dress', 'fit', 'fixed', 'located', 'laid', 'determined', 'hardened', 'absolutely', 'perfectly', 'absolute', 'sum', 'total', 'entire', 'full', 'beating', 'beat', 'drum', 'tick', 'pulsate', 'outwit', 'perplex', 'exhaust', '.']"
584,20180426_Trump_Fox_Friends_0553,"['people', 'citizenry', 'multitude', 'probe', 'investigation', 'thirteen', 'democrat', '.']"
585,20180426_Trump_Fox_Friends_0554,"['hillary', 'clinton', 'people', 'citizenry', 'multitude', '.']"
586,20180504_Trumo_NRA_0381,"['holocene', 'recent', 'late', 'calendar_month', 'month', ',', 'democratic', 'lawgiver', 'vote', 'legislation', 'stopping_point', 'conclusion', 'finale', 'close', 'close_up', 'conclude', 'near', 'airless', 'cheeseparing', 'deadly', 'baneful', 'madly', 'immigration', 'loophole', ',', 'like', 'wish', 'alike', 'comparable', 'c', '.']"
587,20180504_Trumo_NRA_0408,"[""'"", 'pickings', 'take', 'lead', 'assume', 'bring', 'choose', 'accept', 'fill', 'consider', 'necessitate', 'film', 'remove', 'consume', 'learn', 'claim', 'aim', 'carry', 'lease', 'subscribe', 'contain', 'drive', 'contract', 'fetching', 'm', ',', 'atrocious', 'killer', 'cause_of_death', 'killer_whale', 'gang', 'crowd', 'member', 'extremity', 'penis', ',', ""'"", 'acquiring', 'get', 'become', 'receive', 'arrive', 'experience', 'pay_back', 'have', 'induce', 'grow', 'make', 'catch', 'scram', 'draw', 'perplex', 'get_down', 'suffer', 'beget', ',', 'guy', 'ridicule', 'much', 'a_lot', 'tough', 'rugged', 'sturdy', 'ruffianly', 'bad', 'hard', 'baffling', '.']"
588,20180504_Trumo_NRA_0132,"[',', 'paul', 'm', ""'"", 'nice', 'decent', 'dainty', 'courteous', 'guy', 'ridicule', ',', 'know', 'acknowledge', 'sleep_together', ',', 'work', 'function', 'exercise', 'make', 'bring', 'cultivate', 'influence', 'shape', 'knead', 'exploit', 'solve', 'ferment', 'sour', 'short', 'short_circuit', 'shortstop', 'short-change', 'short-circuit', 'inadequate', 'unretentive', 'light', 'brusque', 'abruptly', 'curtly', 'time_period', 'period', 'menstruation', 'time', 'clock_time', 'fourth_dimension', 'meter', 'prison_term', 'clock', 'literally', ',', 'like', 'wish', 'alike', 'comparable', ',', '?']"
589,20180504_Trumo_NRA_0133,"['couple', 'match', 'pair', 'copulate', 'calendar_month', 'month', '?']"
590,20180504_Trumo_NRA_0134,"['little', 'small', 'fiddling', 'short', 'time_period', 'period', 'menstruation', 'time', 'clock_time', 'fourth_dimension', 'meter', 'prison_term', 'clock', '.']"
591,20180504_Trumo_NRA_0345,"['calcium', 'california', 'n', 'get', 'become', 'receive', 'arrive', 'bring', 'experience', 'pay_back', 'have', 'induce', 'grow', 'contract', 'make', 'drive', 'catch', 'scram', 'draw', 'perplex', 'get_down', 'suffer', 'beget', 'approve', 'approved', 'every', 'single', 'one', 'individual', 'unmarried', 'matchless', 's', 'democrat', ',', ""'"", 'never', 'happen', 'find', '.']"
592,20180504_Trumo_NRA_0378,"['departure', 'passing', 'going', 'travel', 'go', 'become', 'run', 'proceed', 'sound', 'function', 'run_low', 'move', 'survive', 'die', 'belong', 'start', 'blend', 'fit', 'rifle', 'plump', 'fail', 'truly', 'rightfully', 'sincerely', 'in_truth', 's', ""'"", 'return', 'take', 'lead', 'assume', 'bring', 'choose', 'accept', 'fill', 'consider', 'necessitate', 'film', 'remove', 'consume', 'learn', 'claim', 'aim', 'carry', 'lease', 'subscribe', 'contain', 'drive', 'contract', 'people', 'citizenry', 'multitude', 'state', 'country', 'nation', 'area', ',', ""'"", 'semen', 'come', 'arrive', 'issue_forth', 'hail', 'fall', 'total', 'occur', 'derive', 'do', 'establish', 'base', 'free-base', 'based', 'merit', 'deservingness', 'deserve', ',', 'picking', 'pick', 'blame', 'clean', 'foot', 'pluck', 'peck', 'nibble', 'person', 'bin', 'bank_identification_number', '.']"
593,20180525_Trump_Naval_0176,"['get', 'become', 'receive', 'arrive', 'bring', 'experience', 'pay_back', 'have', 'induce', 'grow', 'contract', 'make', 'drive', 'catch', 'scram', 'draw', 'perplex', 'get_down', 'suffer', 'beget', 'large', 'big', 'bad', 'boastful', 'adult', 'boastfully', 'wage', 'pay', 'give', 'pay_up', 'yield', 'addition', 'increase', ',', 'first', 'beginning', 'first_base', 'first_gear', 'inaugural', 'foremost', 'time', 'clock_time', 'fourth_dimension', 'meter', 'prison_term', 'clock', 'ten', 'old_age', 'long_time', 'days', 'year', 'class', '.']"
594,20180612_Trump_Singapore_0436,"['yea', ',', ""'"", 'make', 'perform', 'do', 'cause', 'practice', 'suffice', 'act', 'serve', 'dress', 'done', 'exercise', 'use', 'exert', 'drill', 'hanker', 'long', 'retentive', 'farseeing', 'time_period', 'period', 'menstruation', 'time', 'clock_time', 'fourth_dimension', 'meter', 'prison_term', 'clock', ',', 'working', 'work', 'function', 'bring', 'cultivate', 'influence', 'shape', 'knead', 'exploit', 'solve', 'ferment', 'sour', 'running', 'south', 'confederacy', 'korea', '.']"
595,20180612_Trump_Singapore_0438,"[""'"", 'enormously', 'expensive', '.']"
596,20180612_Trump_Singapore_0438,"[""'"", 'enormously', 'expensive', '.']"
597,20180615_Trump_lawn_0219,"['expression', 'look', 'spirit', 'search', 'front', 'attend', 'expect', 'count', ',', 'thirteen', 'angry', 'democrat', '.']"
598,20180615_Trump_lawn_0220,"['call', 'cry', 'birdcall', 'margin_call', 'call_option', 'name', 'shout', 'visit', 'address', 'bid', 'predict', 'thirteen', 'angry', 'democrat', ',', 'o', 'work', 'function', 'exercise', 'make', 'bring', 'cultivate', 'influence', 'shape', 'knead', 'exploit', 'solve', 'ferment', 'sour', 'o', 'eight', 'ashcan_school', 'eight-spot', 'old_age', 'long_time', 'days', 'year', 'class', '.']"
599,20180615_Trump_lawn_0221,"['mean', 'entail', 'intend', 'think_of', 'average', 'hateful', 'base', 'beggarly', 'bastardly', ',', 'republican', ',', ""'"", 'unfair', 'situation', 'site', 'position', '.']"
600,20180615_Trump_lawn_0163,"[""'"", 'democrat', 'give', 'yield', 'hold', 'render', 'impart', 'establish', 'sacrifice', 'pass', 'grant', 'move_over', 'feed', 'contribute', 'collapse', 'afford', 'united_states', 'uracil', 'uranium', 'u', '.']"
601,20180615_Trump_lawn_0164,"[""'"", 'volition', 'will', 'bequeath', 'willing', 'uncoerced', 'change', 'variety', 'switch', 'exchange', 'transfer', 'deepen', 'today', 'nowadays', 'privation', 'lack', 'need', 'wish', 'desire', 'want', 'get', 'become', 'receive', 'arrive', 'bring', 'experience', 'pay_back', 'have', 'induce', 'grow', 'contract', 'make', 'drive', 'catch', 'scram', 'draw', 'perplex', 'get_down', 'suffer', 'beget', 'negociate', 'negotiate', ',', 'n', '.']"
602,20180615_Trump_lawn_0160,"['.', 'time', 'clock_time', 'fourth_dimension', 'meter', 'prison_term', 'clock', ',', 'mister', 'president', 'president_of_the_united_states', ',', 'people', 'citizenry', 'multitude', 'say', 'state', 'allege', 'suppose', 'read', 'order', 'pronounce', ',', '`', 'expression', 'look', 'spirit', 'search', 'front', 'attend', 'expect', 'count', ',', 'rake', 'rip', 'rent', 'rend', 'family', 'class', 'kin', 'syndicate', 'apart', 'aside', '.']"
603,20180615_Trump_lawn_0442,"[""'"", 'acquiring', 'get', 'become', 'receive', 'arrive', 'bring', 'experience', 'pay_back', 'have', 'induce', 'grow', 'contract', 'make', 'drive', 'catch', 'scram', 'draw', 'perplex', 'get_down', 'suffer', 'beget', 'along', 'great', 'bang-up', 'capital', 'big', 'south', 'confederacy', 'korea', '.']"
604,20180628_Trump_NorthDakota_0295,"['e', 'semen', 'come', 'arrive', 'issue_forth', 'hail', 'fall', 'total', 'occur', 'derive', 'do', ',', 'include', 'admit', 'despicable', 'nauseating', 'gang', 'crowd', ',', 'm', ',', 'nancy', 'p', 'travel', 'go', 'become', 'run', 'proceed', 'sound', 'function', 'run_low', 'move', 'survive', 'die', 'belong', 'start', 'blend', 'fit', 'rifle', 'plump', 'fail', 'done_for', 'asleep', 'bygone', 'gone', 'privation', 'lack', 'need', 'wish', 'desire', 'want', 'protect', ',', 'oklahoma', 'o', 'all_right', 'very_well', '?']"
605,20180628_Trump_NorthDakota_0346,"[""'"", 'already', 'get_down', 'begin', 'depart', 'originate', 'start', 'startle', '.']"
606,20180628_Trump_NorthDakota_0346,"[""'"", 'already', 'get_down', 'begin', 'depart', 'originate', 'start', 'startle', '.']"
607,20180628_Trump_NorthDakota_0348,"[""'"", 'acquiring', 'get', 'become', 'receive', 'arrive', 'bring', 'experience', 'pay_back', 'have', 'induce', 'grow', 'contract', 'make', 'drive', 'catch', 'scram', 'draw', 'perplex', 'get_down', 'suffer', 'beget', 'wall', 'rampart', 'construct', 'build_up', 'build', 'built', '.']"
608,20180628_Trump_NorthDakota_0348,"[""'"", 'acquiring', 'get', 'become', 'receive', 'arrive', 'bring', 'experience', 'pay_back', 'have', 'induce', 'grow', 'contract', 'make', 'drive', 'catch', 'scram', 'draw', 'perplex', 'get_down', 'suffer', 'beget', 'wall', 'rampart', 'construct', 'build_up', 'build', 'built', '.']"
609,20180628_Trump_NorthDakota_0568,"[',', 'first', 'beginning', 'first_base', 'first_gear', 'inaugural', 'foremost', 'time', 'clock_time', 'fourth_dimension', 'meter', 'prison_term', 'clock', 'twenty-two', 'old_age', 'long_time', 'days', 'year', 'class', ',', 'wages', 'wage', 'engage', 'wag', 'rise', 'rebellion', 'arise', 'surface', 'originate', 'ascend', 'wax', 'heighten', 'get_up', 'rebel', 'resurrect', 'rising', 'acclivitous', 'emerging', '.']"
610,20180712_Trump_NATO_0008,"['prior', 'anterior', 'stopping_point', 'last', 'death', 'end', 'survive', 'concluding', 'final', 'year', 'class', ',', 'attend', 'serve', 'accompanied', 'attended', 'first', 'beginning', 'first_base', 'first_gear', 'inaugural', 'foremost', 'meeting', 'merging', 'confluence', 'meet', 'converge', 'suffer', 'touch', ',', 'departure', 'passing', 'going', 'travel', 'go', 'become', 'run', 'proceed', 'sound', 'function', 'run_low', 'move', 'die', 'belong', 'start', 'blend', 'fit', 'rifle', 'plump', 'fail', 'sum', 'amount', 'measure', 'total', 'come', 'money', 'spend', 'exhausted', 'state', 'country', 'nation', 'area', 'well', 'substantially', '.']"
611,20180712_Trump_NATO_0009,"[',', ""'"", 'departure', 'passing', 'going', 'travel', 'go', 'become', 'run', 'proceed', 'sound', 'function', 'run_low', 'move', 'survive', 'die', 'belong', 'start', 'blend', 'fit', 'rifle', 'plump', 'fail', 'well', 'substantially', '.']"
612,20180712_Trump_NATO_0067,"['unite', 'unify', 'connect', 'united', 'joined', 'state', 'state_of_matter', 'country', 'department_of_state', 'submit', 'express', 'pay', 'give', 'pay_up', 'yield', 'gainful', 'compensable', 'anywhere', 'seventy', 'ninety', 'percentage', ',', 'depend', 'count', 'manner', 'means', 'direction', 'way', 'room', 'calculate', 'account', 'forecast', '.']"
613,20180712_Trump_NATO_0521,"['one', 'matchless', 'state', 'state_of_matter', 'country', 'department_of_state', 'submit', 'express', 'allege', 'suppose', 'read', 'order', 'pronounce', 'say', 'aforesaid', 'know', 'acknowledge', 'sleep_together', ',', 'interest', 'concern', 'matter_to', 'interesting', ',', ',', 'wisconsin', 'n', 'evening', 'flush', 'even', 'tied', 'recognize', 'understand', 'realize', 'gain', 'reasonably', 'fairly', 'recently', 'r', 'reagan', 'n', 'win', 'winnings', 'acquire', 'succeed', 'run', 'scat', 'operate', 'function', 'range', 'campaign', 'play', 'tend', 'prevail', 'carry', 'guide', 'ply', 'hunt', 'race', 'move', 'melt', 'ladder', 'board', 'display_panel', 'dining_table', 'control_panel', 'circuit_board', 'second', 'moment', 'second_base', 'second_gear', 'irregular', 'time', 'clock_time', 'fourth_dimension', 'meter', 'prison_term', 'clock', '.']"
614,20180712_Trump_NATO_0647,"['favor', 'party_favor', 'prefer', 'privilege', 'war', '.']"
615,20180712_Trump_NATO_0648,"['much', 'a_lot', 'war', '.']"
616,20180731_Trump_Tampa_0323,"['popular', 'democratic', 'person', 'history', 'republican', 'party', 'trump', 'cornet', 'outdo', '.']"
617,20180731_Trump_Tampa_0381,"['state', 'state_of_matter', 'country', 'department_of_state', 'submit', 'express', ',', 'democrat', 'evening', 'flush', 'even', 'tied', 'try', 'test', 'judge', 'sample', 'hear', 'try_on', 'trying', 'nerve-racking', 'give', 'yield', 'hold', 'render', 'impart', 'establish', 'sacrifice', 'pass', 'grant', 'move_over', 'feed', 'contribute', 'collapse', 'afford', 'illegal', 'immigrant', 'right', 'right_field', 'correct', 'proper', 'good', 'veracious', 'properly', 'mighty', 'justly', 'correctly', 'vote', 'right_to_vote', '.']"
618,20180731_Trump_Tampa_0257,"[""'"", 'take', 'lead', 'assume', 'bring', 'choose', 'accept', 'fill', 'consider', 'necessitate', 'film', 'remove', 'consume', 'learn', 'claim', 'aim', 'carry', 'lease', 'subscribe', 'contain', 'drive', 'contract', 'interpreted', 'taken', 't', 'action', 'military_action', 'natural_process', 'legal_action', 'carry_through', 'response', 'reaction', 'answer', 'reception', 'reply', 'china', 'taiwan', 'chinaware', ""'"", 'abusive', 'trade', 'deal', 'craft', 'trade_wind', 'barter', 'practice', 'exercise', 'drill', 'rehearse', 'commit', '.']"
619,20180731_Trump_Tampa_0261,"['many', 'old_age', 'long_time', 'days', 'year', 'class', 'maltreatment', 'abuse', 'misuse', 'mistreat', 'pervert', ',', '$', 'five_hundred', 'billion', 'million', '.']"
620,20180731_Trump_Tampa_0377,"['get', 'become', 'receive', 'arrive', 'bring', 'experience', 'pay_back', 'have', 'induce', 'grow', 'contract', 'make', 'drive', 'catch', 'scram', 'draw', 'perplex', 'get_down', 'suffer', 'beget', '$', '1', 'billion', 'million', ""'"", 'begin', 'depart', 'originate', 'start', 'startle', 'large', 'bombastic', 'big', 'boastfully', 'part', 'parcel', 'share', 'fortune', 'dowry', 'helping', 'assign', 'wall', 'rampart', ',', ""'"", 'departure', 'passing', 'going', 'travel', 'go', 'run', 'proceed', 'sound', 'function', 'run_low', 'move', 'survive', 'die', 'belong', 'blend', 'fit', 'rifle', 'plump', 'fail', 'need', 'motivation', 'indigence', 'necessitate', 'want', 'evening', 'flush', 'even', 'tied', 'manner', 'means', 'direction', 'way', 'room', 'negociate', 'negotiate', ',', ""'"", ""'"", 'may', 'whitethorn', 'pretty', 'reasonably', 'drastic', 'things', 'thing', 'matter', ',', ""'"", '.']"
621,20180731_Trump_Tampa_0373,"['every', 'day', 'sidereal_day', ',', 'brave', 'weather', 'audacious', 'work_force', 'man', 'serviceman', 'homo', 'valet', 'world', 'woman', 'charwoman', 'womanhood', 'ice', 'frosting', 'methamphetamine', 'internal-combustion_engine', 'ice_rink', 'frost', 'emancipate', 'free', 'liberate', 'release', 'community', 'residential_district', 'town', 'township', 'savage', 'beast', 'barbarous', 'feral', 'barbarian', 'ferocious', 'gang', 'crowd', 'like', 'wish', 'alike', 'comparable', 'm', 'busy', 'occupy', 'concern', 'invade', 'take', 'absorb', 'fill', 'state', 'country', 'nation', 'area', 'another', 'w', '.']"
622,20180731_Trump_Tampa_0373,"['every', 'day', 'sidereal_day', ',', 'brave', 'weather', 'audacious', 'work_force', 'man', 'serviceman', 'homo', 'valet', 'world', 'woman', 'charwoman', 'womanhood', 'ice', 'frosting', 'methamphetamine', 'internal-combustion_engine', 'ice_rink', 'frost', 'emancipate', 'free', 'liberate', 'release', 'community', 'residential_district', 'town', 'township', 'savage', 'beast', 'barbarous', 'feral', 'barbarian', 'ferocious', 'gang', 'crowd', 'like', 'wish', 'alike', 'comparable', 'm', 'busy', 'occupy', 'concern', 'invade', 'take', 'absorb', 'fill', 'state', 'country', 'nation', 'area', 'another', 'w', '.']"
623,20180731_Trump_Tampa_0446,"['pass', 'travel_by', 'legislate', 'elapse', 'run', 'happen', 'spend', 'guide', 'communicate', 'evanesce', 'exceed', 'sink', 'fall', 'authorize', 'die', 'excrete', 'large', 'big', 'bad', 'boastful', 'adult', 'tax', 'cut', 'stinger', 'deletion', 'snub', 'baseball_swing', 'reduce', 'swerve', 'write_out', 'edit', 'hack', 'switch_off', 'ignore', 'abridge', 'dilute', 'geld', 'reform', 'american', 'american_english', 'history', ',', '.']"
624,20180821_Trump_Charleston_0036,"['unite', 'unify', 'connect', 'united', 'joined', 'state', 'state_of_matter', 'country', 'department_of_state', 'submit', 'express', 'steel', 'sword', 'announce', 'announced', 'massive', 'infusion', 'cash', '.']"
625,20180821_Trump_Charleston_0037,"[""'"", 'opening', 'possibility', 'orifice', 'hatchway', 'first_step', 'open', 'unfold', 'afford', 'seven', 'seven-spot', 'different', 'unlike', 'plant', 'implant', 'establish', '.']"
626,20180821_Trump_Charleston_0651,"['canada', 'charge', 'care', 'mission', 'cathexis', 'bang', 'commission', 'accusation', 'tear', 'appoint', 'commit', 'consign', 'agitate', 'load', 'blame', 'united_states', 'uracil', 'uranium', 'u', 'stopping_point', 'conclusion', 'finale', 'close', 'close_up', 'conclude', 'near', 'airless', 'cheeseparing', 'three_hundred', '%', 'duty', 'tariff', 'dairy', 'merchandise', 'product', 'intersection', 'departure', 'passing', 'going', 'travel', 'go', 'become', 'run', 'proceed', 'sound', 'function', 'run_low', 'move', 'survive', 'die', 'belong', 'start', 'blend', 'fit', 'rifle', 'plump', 'fail', ',', 'basically', 'saying', 'state', 'allege', 'suppose', 'read', 'order', 'pronounce', 'say', 'n', 'privation', 'lack', 'need', 'wish', 'desire', 'want', 'wall', 'rampart', '.']"
627,20180821_Trump_Charleston_0666,"['brand', 'shuffle', 'make', 'induce', 'cause', 'produce', 'draw', 'create', 'gain', 'do', 'form', 'reach', 'construct', 'name', 'have', 'lay_down', 'hold', 'take', 'stool', 'cook', 'seduce', 'car', 'cable_car', ',', 'sell', 'deal', 'betray', 'china', 'taiwan', 'chinaware', ',', ""'"", 'twenty-five', '%', 'duty', 'tariff', '.']"
628,20180821_Trump_Charleston_0570,"['unite', 'unify', 'connect', 'united', 'joined', 'state', 'state_of_matter', 'country', 'department_of_state', 'submit', 'express', 'pay', 'give', 'pay_up', 'yield', 'gainful', 'compensable', 'stopping_point', 'conclusion', 'finale', 'close', 'close_up', 'conclude', 'near', 'airless', 'cheeseparing', 'ninety', '%', 'cost', 'monetary_value', 'price', 'protect', 'protecting', 'europe', 'european_union', ',', 'think', 'remember', 'intend', ""'"", 'fantastic', '.']"
629,20180821_Trump_Charleston_0314,"['manner', 'means', 'direction', 'way', 'room', ',', 'wall', 'rampart', 'right', 'right_field', 'correct', 'proper', 'good', 'veracious', 'properly', 'mighty', 'justly', 'correctly', ',', 'approach', 'advent', 'orgasm', 'come', 'arrive', 'issue_forth', 'hail', 'fall', 'total', 'occur', 'derive', 'do', 'approaching', 'along', '.']"
630,20180821_Trump_Charleston_0320,"[""'"", 'departure', 'passing', 'going', 'travel', 'go', 'become', 'run', 'proceed', 'sound', 'function', 'run_low', 'move', 'survive', 'die', 'belong', 'start', 'blend', 'fit', 'rifle', 'plump', 'fail', ""'"", 'acquiring', 'get', 'receive', 'arrive', 'bring', 'experience', 'pay_back', 'have', 'induce', 'grow', 'contract', 'make', 'drive', 'catch', 'scram', 'draw', 'perplex', 'get_down', 'suffer', 'beget', 'construct', 'build_up', 'build', 'built', '.']"
631,20180821_Trump_Charleston_0340,"['about', 'four_hundred', 'people', 'citizenry', 'multitude', 'n', 'approve', 'approved', 's', '.']"
632,20181015_60_min_0001,"['still', 'hush', 'distillery', 'calm', 'inactive', 'silent', 'placid', 'however', 'even', 'think', 'remember', 'intend', 'climate', 'change', 'variety', 'switch', 'exchange', 'transfer', 'deepen', 'fraud', 'hoax', '?']"
633,20181015_60_min_0001,"['still', 'hush', 'distillery', 'calm', 'inactive', 'silent', 'placid', 'however', 'even', 'think', 'remember', 'intend', 'climate', 'change', 'variety', 'switch', 'exchange', 'transfer', 'deepen', 'fraud', 'hoax', '?']"
634,20181015_60_min_0004,"['n', 'think', 'remember', 'intend', ""'"", 'fraud', 'hoax', ',', ""'"", 'probably', 'credibly', 'difference', 'deviation', 'dispute', 'remainder', '.']"
635,20181015_60_min_0004,"['n', 'think', 'remember', 'intend', ""'"", 'fraud', 'hoax', ',', ""'"", 'probably', 'credibly', 'difference', 'deviation', 'dispute', 'remainder', '.']"
636,20181015_60_min_0005,"['n', 'know', 'acknowledge', 'sleep_together', ""'"", 'm', '.']"
637,20181015_60_min_0209,"['state', 'tell', 'order', 'assure', 'distinguish', 'president', 'president_of_the_united_states', 'eleven', 'xi', 'continue', 'proceed', 'retain', 'stay', 'cover', 'china', 'taiwan', 'chinaware', 'return', 'take', 'lead', 'assume', 'bring', 'choose', 'accept', 'fill', 'consider', 'necessitate', 'film', 'remove', 'consume', 'learn', 'claim', 'aim', 'carry', 'lease', 'subscribe', 'contain', 'drive', 'contract', '$', 'five_hundred', 'billion', 'million', 'year', 'class', 'unite', 'unify', 'connect', 'united', 'joined', 'state_of_matter', 'country', 'department_of_state', 'submit', 'express', 'form', 'kind', 'shape', 'human_body', 'phase', 'mannequin', 'imprint', 'trade', 'deal', 'craft', 'trade_wind', 'barter', 'o', 'things', 'thing', 'matter', '.']"
